# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Bacteria;p__Cyanobacteria	8.888019838060279e-05	0.0010182147301730966	0.0	0.0	0.0024150214333152208	1.7256652439515434e-05	6.712861095986455e-05	3.81333714667048e-05	0.0011985958087535884	0.0	8.431845393682861e-05	0.0	0.0	0.00031046483083276775	0.00019972945737137878	0.0005426400868224139	1.4329316348317021e-05	0.0	0.0	0.0008349734597721715	0.003899496008534746	0.0016069674936266876	0.0	0.00881316098707403	9.299838415307534e-05	0.0	0.0	1.719583258997182e-05	0.0	0.008872651356993737	0.001241978886358932	0.0012570369053688567	0.0001606053035440237	0.0007729857368248287	0.00041299972967290423	0.000536926883192083	0.0010053619302949062	0.0003188525233498156	0.000275583318023149	0.0	0.0002013333586582841	0.000759446559606496	0.0	0.0004149623569861877	0.0	1.65915209032424e-05	0.0	0.0036225656187153	2.3459584999941352e-05	0.024053733399670863	0.012072879427576204	0.006783192037599119	0.02960633748794252	0.004121439399012559	0.0003379662878627857	0.005407114279796361	0.0826614741393907	0.001047150377660792	0.0007916079840707105	0.08081743633074431	0.004216633776923206	0.0001171795394334624
d__Bacteria;p__Actinobacteriota	0.009643501524295403	0.010216087792736734	0.0007566036365397186	0.0009280089988751406	0.04245909557447322	0.002576993430967638	0.002073528205204705	0.010972877639544307	0.004018068511907047	7.709780152653646e-05	0.002816236361490076	0.0071045295122755476	0.061543357199681785	0.0034512137008851857	0.004266947498388547	0.007768321242931399	0.010393530791312612	0.0019152771518702119	0.007250197732665436	0.00893123397149162	0.006272302542029945	0.0017656803325033974	0.03357472021066491	0.022326674500587545	0.008596538135149902	0.0003466543411789803	0.029995628439801376	0.00024396587487022521	0.021681431181276068	0.022964509394572025	0.02525357068929828	0.015129146971137113	0.0003747457082693886	0.014559662851152596	0.046901751118853814	0.0004105911459704164	0.018031352397974383	0.028407307118750492	0.001001286055484108	0.005818239258635215	0.007916579612148379	0.00814770481167234	0.0012533527185220464	0.00331377082221827	0.0005389355514429237	0.0010286742960010286	0.0016750773928162503	0.006041906595389931	0.0028972587474927567	0.02466607983466646	0.012951789363572148	0.01381558290097337	0.006045829820523921	0.001735022494414445	0.00016898314393139284	0.00035974752264774176	0.014587702046185707	0.0012703135728999772	0.002947889854790928	0.0013053416095241191	0.0009501481444000292	8.661096392908091e-05
d__Bacteria;p__SAR324_clade(Marine_group_B)	0.0	0.0019232944903269601	0.0	0.0	0.0010263841091589687	0.0	0.0	0.0	0.0015739567737725058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3882193913861703e-05	0.0	0.0	0.0	0.0007357539638744804	0.0	0.0	0.0	0.0	0.0	0.0	2.1494790737464776e-06	0.0	0.0	0.0	0.0002437438199233431	0.00010707020236268247	0.0	0.0	0.00015791967152708323	0.0	0.0001177301624676242	0.00011941943781003123	0.0	0.00018993713080970199	0.0	0.0	0.0	0.0	0.0	1.4135674200981016e-05	9.453907901748114e-05	0.0	0.0008228405220253359	0.0005392085496907639	2.4919882577513293e-05	4.55715815617381e-05	0.0003409167006568734	0.0	0.0	0.000410279120048973	0.0	0.0	7.041261794113505e-05	1.6866535107692827e-05	0.0
d__Bacteria;p__Chloroflexi	0.00039107287287465224	0.00010182147301730965	0.0	1.8747656542932134e-05	0.00043772263478838373	0.0	8.204608006205667e-05	0.0	8.530931023157213e-06	0.0	0.0	8.993075331994364e-05	9.546539379474941e-05	0.0	0.00011802195208308746	0.0	0.00041555017410119363	0.0	0.00020212672466824854	5.218584123576072e-05	7.357539638744804e-05	7.935641943835494e-05	0.0	0.0	0.001115980609836904	0.0	0.0	3.33169256430704e-05	0.0013443176726069422	0.0	0.0	0.0005204835281332523	1.7845033727113746e-05	0.0	0.0014642717688402968	4.2111912407222194e-05	0.0	0.001128247390314732	0.0	0.0	0.0004482516287108967	0.0	6.684547832117581e-05	0.0	0.00022370909682536453	0.0	0.00038166320342648743	0.000876635096343916	0.001337196344996657	0.001664816870144284	0.001822524897954782	0.00014951929546507976	0.0009949795307646152	0.013070502791255486	0.0003802120738456339	0.000583227044292551	0.00273519413365982	0.00022888532845044633	0.00032052838618814043	0.0032877276223283827	0.0028897996817847044	0.00012736906460158957
d__Bacteria;p__Dadabacteria	0.0	4.525398800769318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00011090210330104376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004081808721159083	0.0	0.0	3.0438991130077986e-05	0.0	0.0	3.9074201909426e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota	0.010381207170854405	0.0027831202624731305	0.018866668280754426	7.499062617172853e-05	0.0005433798224959246	7.47788272379002e-05	0.0024837586055149884	0.0	0.00019194594802103728	0.005788265714607661	0.0005396381051957031	0.001259030546479211	0.0	0.0015523241541638387	0.0025329326639370307	0.00019992003198720512	0.001724294400580815	0.002523659305993691	0.004112839441075666	0.0021284368104013836	0.0002023323400654821	0.008451458670184802	0.0	0.0035252643948296123	0.0031386954651662926	0.00394652634572993	0.001670160178449329	0.009857511032201347	0.0028265140808658783	0.0	0.0	0.003935025774046285	0.0005175059780862986	0.0023189572104744863	0.0019823987024299404	0.00011580775911986103	0.0016942210306821568	0.0029334432148183033	0.0001377916590115745	0.00443169053636619	0.002085509696290528	0.00491879957149108	0.0009191253269161674	0.0029995850376430136	0.001220231437229261	1.65915209032424e-05	2.8271348401962032e-05	0.002182993279130928	0.006815009442482962	0.014045696352711547	0.0030950570752249847	0.0008572439606664573	0.0002278579078086905	0.00723230429250653	0.002999450804782223	0.000218028801604692	0.003243158758482358	0.007404440375371938	0.014326647564469915	0.003406887437305688	0.025980086244216185	6.623191359282658e-05
d__Bacteria;p__Latescibacterota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.659119831335828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0004168313938498032	0.0	0.0	0.0004313668397526111	0.0	0.0	0.0	0.0	0.0	3.2561834924521666e-05	0.0	0.0	1.0832710452482315e-05	0.0	0.0
d__Bacteria;p__Campilobacterota	0.053843624178969166	0.01902930195723498	0.05538338619470741	0.0939538807649044	0.009795930688884864	0.0397506988944238	0.02071290584839376	0.08555221888555221	0.0070806727492204865	0.0072768463440815575	0.02363446263849306	0.006894691087862346	0.0052824184566428005	0.022772234335966268	0.02184313974706988	0.039784086365453816	0.008941493401349821	0.20527264533573683	0.017646541875384482	0.04336643406691716	0.01686715962182246	0.007132158197022151	0.0	0.0017626321974148062	0.057821745347174595	0.011821801891488303	0.15176599822895767	0.002344006929920534	0.026369308193443866	0.0	0.025460567170358103	0.01769431118954435	0.0007405688996752204	0.07321127923845022	0.004122488210734989	0.000442175080275833	0.02758229073577599	0.007132485676163566	0.0003582583134300937	0.10242909295141814	0.01878858097969572	0.0465425063748246	0.007277801452218017	0.0597308672713261	0.14548209310365867	0.033448506140936675	0.06317232800418415	0.02031301029616515	0.0011847090424970382	0.016418538788319493	0.005348948812932378	0.0005283015106432819	0.003167224918540798	0.021678649482841542	0.016192206255997394	0.007238556213275774	0.0012764239290412494	0.005006866559853514	0.00767325530571609	0.0022532037741163215	0.12728611827938854	0.18671795394334623
d__Bacteria;p__Deinococcota	8.888019838060279e-05	0.0001810159520307727	0.0	0.0	0.0	0.0	0.001223232466379754	0.0	6.398198267367909e-05	0.0	0.0	0.002188314997451962	0.003532219570405728	0.0	0.0	0.0008568001370880219	0.04797932757294816	4.506534474988734e-05	0.0026452236576149047	0.0016252161984851195	0.0	0.00026782791560444794	0.0	0.002937720329024677	0.0114329888518187	0.0	0.0	0.0	0.0	0.0	0.0	0.0021032217823953097	0.0	0.000264721142748229	0.00771183131589223	0.0	0.000437518617813524	0.024492779216701985	0.0	0.0	0.0006305912742882106	0.0	0.00035093876118617303	4.149623569861877e-05	0.009517805210388237	0.004077366261971819	0.011061165062267645	0.00029221169878130535	0.0	0.006525316697921849	0.00031274095882064304	0.00027411870835264624	0.0012911948109159128	0.006276519971022081	0.00016898314393139284	0.0003488460825675072	0.0002670070463810777	0.00020027466239414053	4.3708416298382785e-05	0.012430535244223457	0.041131856949293576	0.0002037905033625433
d__Bacteria;p__Synergistota	0.0003644088133604714	7.919447901346306e-05	0.0	0.0	0.0	0.0	3.72936727554803e-05	0.0	0.0	0.0037837228749177127	0.0	0.0	6.364359586316626e-05	0.0	0.0007444461592933209	0.0	1.4329316348317021e-05	0.0	0.0	0.004592354028746943	0.0	0.0029064288619297498	0.0	0.005287896592244419	0.00011624798019134417	0.0	0.00039792406936208847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006795501936252607	2.4527117180755043e-05	0.0001653499908138894	0.0	0.0	0.0	0.0	0.0010907581955065505	0.0	8.2957604516212e-06	0.0	0.0	0.0	0.00015308660874889968	0.0	0.0	0.0	0.0	0.0	0.0	1.3024733969808666e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;__	0.0004088489125507728	0.0008485122751442471	0.0	0.0	0.002445209201231661	0.0	0.00037293672755480306	0.0	0.000302848051322081	0.0	0.0	8.993075331994364e-05	0.0	0.0	0.0	0.0	0.0002865863269663404	0.0	0.001634590034273662	7.082364167710384e-05	0.0016186587205238568	0.00011903462915753241	0.0	0.0	0.0004126803296792718	0.0	0.00015132323764473787	5.373697684366194e-05	0.0029643928165178726	0.0	0.0	0.0047897257190176595	9.81476854991256e-05	0.0	0.0024329438620731086	4.2111912407222194e-05	7.447125409591897e-05	0.004032258064516129	0.0	0.0	0.0029212330718532166	0.0001508834224383767	0.00041778423950734883	0.0	0.0002643834780663399	0.00014102792767756037	0.0016538738815147789	3.4377846915447684e-05	0.001665630534995836	0.0005932106089019863	0.0035426001714683186	0.003937341447247101	0.00016709579905970637	0.013210522150453846	0.0010621797618544694	0.0016624696122357764	0.04756632845774125	0.0005207141222247654	0.0028459035500947014	0.009846933801306424	0.007730495257692546	0.0004381495822294681
d__Bacteria;p__Acidobacteriota	0.0008176978251015456	0.002047742957348116	0.0	8.43644544431946e-05	0.00048300428666304414	0.0	0.0002312207710839779	0.0	0.0002047423445557731	0.0	2.5295536181048583e-05	0.0	0.0	0.0	2.7235835096097104e-05	8.56800137088022e-05	9.552877565544681e-06	0.0	7.909306617453204e-05	6.709608158883521e-05	0.0005334216238089982	0.0	0.0	0.004700352526439483	0.0	0.0	4.483651485770011e-05	0.0	0.0	0.0	0.0	0.00011601780074953886	0.0	0.0	6.007268795242243e-05	0.0	0.0	0.0	0.0	0.0	0.0006040000759748523	0.0010310367199955742	0.0	0.0	0.00041691240771999754	0.0	0.00021203511301471525	0.00025353662100142667	0.0	0.0006888897393700486	0.015000781852397052	0.00012958338940306913	0.0016026006182544566	0.031449565635596574	1.207022456652806e-05	2.18028801604692e-05	0.026883050913685088	0.00011444266422522316	6.313437909766402e-05	0.00022748691950212862	0.0032664856325231775	5.0947625840635824e-05
d__Bacteria;p__Margulisbacteria	0.0	0.006267677339065505	0.0	0.0	0.01663346012195858	0.0	0.0	0.0	0.00013222943085893678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.552877565544681e-06	0.0	0.0	0.0	0.0025383511753669574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.684792335631942e-05	0.0	0.0	0.0	0.0	0.0	3.5206131902287894e-05	0.0	0.0	0.0	0.0	0.0	8.594461728861921e-06	0.0	0.0	0.0003073488733237354	5.4823741670529245e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Spirochaetota	0.07920114477695514	0.0	0.00044790935283151343	0.00023434570678665167	7.546941979110065e-05	8.628326219757717e-05	0.014969680244049795	0.042042042042042045	5.9716517162100486e-05	0.0	0.00014334137169260864	0.018795527443868223	0.000700079554494829	0.0007797721332543934	0.0006627386540050296	0.00039984006397441024	0.0010890280424720937	0.002974312753492564	0.0010018455048774058	0.00015282996361901355	0.00011036309458117205	0.0	0.0	0.0017626321974148062	0.011868918777536241	0.0003822086325819526	0.0021297344557407553	0.0	0.0013098479886939436	0.0	0.00310494721589733	0.0006865273530591978	4.461258431778436e-05	0.0	0.0012690355329949238	0.0	0.009848823354185285	0.0029874028726159644	0.0	0.006976621735467565	0.001420729738456571	0.0019313078072112216	0.00022560348933396837	0.037411820499140436	0.0004982611702019483	0.0	0.00016962809041177218	0.0005285593963250081	0.0014662240624963344	0.0026216081748249073	0.0003073488733237354	0.0	0.0005848352967089723	0.0010592768913267139	0.0	1.09014400802346e-05	0.00019537100954713	0.0	4.3708416298382785e-05	4.333084180992926e-05	0.0017035200458769754	0.0
d__Bacteria;p__Hydrogenedentes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.418868354574636e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.7188923457723842e-05	0.001630441157495924	0.0	0.0005607768916783945	0.0	0.0	0.0	3.017556141632015e-05	0.0	4.558656889433033e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__MBNT15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001401942229195986	0.0	0.0	1.826339467804679e-05	0.0	0.0	2.6049467939617333e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Calditrichota	0.0	0.0002488969340423125	0.0	0.0	0.00034715933103906296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1182680264805868e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.165020792933766e-05	0.00038905571234811243	0.0	0.0	0.0	0.0008589574789438335	0.0	0.0	0.0	0.0	2.7926720285969615e-05	0.0	0.0	0.0	0.00017854090296111986	0.0	0.0	0.0	0.0	0.0	0.0	1.7188923457723842e-05	0.0	0.0	0.00028578053133610485	4.983976515502659e-05	0.0	0.0003652678935609358	0.0	0.0	0.0	0.0	0.0	0.0	2.811089184615471e-05	0.0
