# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae	0.00018672484619769247	0.010326093069819237	0.00155922868477803	0.06880301602262016	0.009469046374430587	0.08031788770231836	0.057330879482460545	0.0	0.03933061016308243	0.0007286347047431562	0.021078253664094465	0.0005216804247092398	0.010516397677882131	0.01811904852232634	0.11001738192837159	0.194097346185886	0.0789055172695021	0.043511309715759894	0.0007803391262037879	0.047690050362850456	0.018289139120958954	0.004039337873359653	0.00177117671699419	0.0	0.003353059519747756	0.0033928030562096357	0.018410338112940343	0.0005955037807308677	0.000920863309352518	0.00041171088746569075	0.0003677011325194882	0.017900741457487147	0.0007675661679027873	0.0028968879965581527	0.005699723767653582	0.0003166384175529438	0.011099819598389777	0.007275796920850585	0.007012518368333922	0.0014712488037966031	0.06983517502427106	0.00012447099825740602	0.0002006034150725382
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.005336399551860369	0.0049493256543795905	0.06680163216034907	0.00017415891488751383	0.0002688372787693227	8.186730219950151e-05	0.0	0.002776275839121574	0.0	0.07875007190474059	0.0006991558340670153	0.000245496670451407	0.00015197106470927934	0.0028301528889563337	0.0006506604203266315	0.0	0.0	0.0025798129635601417	0.0	0.047190387437046434	0.0	0.005104992337436949	0.0	0.7086708023237263	0.0006000211772180195	0.00012945900790432735	0.0	0.0	0.00011510791366906474	0.00994967978042086	0.0	0.0007144544830612405	0.0008138050936800636	0.0	0.0	0.0	0.0	0.00041705189532499897	0.0	0.001171791082669861	0.0003708834662332421	4.8899320743980936e-05	0.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__Ardenticatenaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.221311395323843e-05	0.0	0.00012263621458464993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224517287831163	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria	0.00027517345755449416	0.012024611646663142	0.0	0.0	0.025136285564931672	0.0	5.576933801795773e-05	7.278625795449819e-05	0.0	0.0	0.0	0.00033755792187068465	0.0	0.0	0.0	0.00047602046888016187	0.0014782041348937731	0.0	0.014064465192284742	0.0018479597097196337	0.005775517617144933	0.0008322253909936974	0.0005736973427796091	0.0	0.0	7.816392930072595e-05	0.0	0.002315725277202038	0.004402877697841727	0.0	0.0006545080158846889	0.0005063063265788319	0.0014888934100282982	0.00938476982647354	0.0003015212232035171	0.0	0.0006932463624260472	0.00012561804076054186	0.009681739550975614	8.462935597060106e-05	0.0	2.667235676944415e-05	0.00425279239953781
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.04458792774731214	0.02995466867639284	0.0025023105505711934	0.03337704380608941	0.2206108580389814	0.00627649316862845	0.04257590605256659	0.020078609158590856	0.09068684568066798	0.008219510792102622	0.36898164931724414	0.04394390401080185	0.033737576365460015	0.07642930308433551	0.21889146054674066	0.14337141497084374	0.19670309505362313	0.025406550882203897	0.13777116784635582	0.05589086727207836	0.02842353795859063	0.03392840831819428	0.05049902562514798	0.0	0.039789639634340034	0.21853657583366715	0.03965303593556382	0.17939358049134033	0.14695443645083933	0.028042086001829825	0.22244447712898957	0.024308329301634807	0.06242254979932306	0.158198766671447	0.06639302805120025	0.0053921659930339545	0.15003663176801454	0.08097338907424528	0.17123007384535258	0.01667198312620841	0.045073249484581066	0.022507023720615953	0.08866670946206189
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__KI89A_clade	4.9138117420445386e-05	0.0	0.0	0.0	0.00020909566126502875	0.0	0.0	0.0	0.006643773276290391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.264802034144569e-05	0.0	0.0	0.0	0.0	1.587704813920996e-05	0.0	0.000226490306214894	0.0	4.574565416285453e-05	6.618620385350787e-05	0.0	0.0	0.0	1.9452982142162394e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae	0.0	4.499386958526901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0012443334461880746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041797496228030827	0.0	0.0015790391730241353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.250250340350364e-05	2.7743355466365807e-05	0.0	0.0	0.0	6.696129637069774e-05	0.0	0.0006882312456985547	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	2.948287045226723e-05	0.001124846739631725	0.0	0.0	0.002628631170188933	6.064244607370483e-06	0.0	0.0	0.0004968539908807506	0.0	0.0	0.00018412250283855524	0.0	0.0	0.0	0.0	0.0	0.0	0.0003672184123311943	0.0	0.00034507809662186705	0.0	0.0	0.0	0.0	3.6639341859715286e-06	0.0	1.2153138382262604e-05	6.714628297362111e-05	0.0	8.824827180467715e-05	0.0009169770136927733	4.6238925777276346e-05	2.294564749749032e-05	0.01065050772283391	0.0	0.00011422809380883732	0.00014571692728222857	4.650211119584829e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae	9.827623484089077e-05	0.0017772578486181258	0.0	0.0	0.011291165708311552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002361060661096985	0.0	0.0	0.0	0.0	2.442622790647686e-06	0.0	0.00016351495277953324	0.0	0.0	3.6770113251948816e-05	0.0	0.0	7.457335436684353e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.2725011726462536e-05	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae	0.00191638657939737	0.0	0.0006098596065462456	0.0	0.0	0.0	0.002533521355672937	0.0	8.793875944792048e-06	0.0	0.0	0.0003682450056771105	0.0007902495364882526	0.0	0.0	0.0	0.0011876605635525834	0.0	0.0	0.0	0.0	0.0	0.0056595698180559855	0.0	0.00015882913514594633	0.0	0.0	3.977390743285943e-05	0.0	0.0	0.00041182526842182675	0.0	0.0	0.0002237200631005306	0.0	0.018988992158542717	0.0008744357526055823	0.0008692768420629497	0.0008649392682427783	3.9059702755662026e-05	0.0025307342401797695	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family	0.000766554631758948	0.32563188265598814	3.1436062193105445e-05	0.0005941892390279883	0.013441863938466135	0.0	0.0009241776014404424	0.00023915484756477977	1.319081391718807e-05	0.0	0.0	0.001994660447417682	0.0	0.0006904662544102583	0.0012548450963442179	0.0008330358205402833	0.005194103494678465	0.0	0.028688938463374555	0.003989372248879724	0.007046857973120232	0.018999096730978066	0.0021399821516382245	0.0	0.0005411955716084098	0.0009184261692835299	0.002301292264117543	0.04897383318823223	0.00030695443645083935	0.0002516010978956999	0.011957640829533754	0.000376916932008686	0.016636765494664026	0.028091208948802526	0.0007781192856864957	3.725157853564045e-05	0.014392739819913502	0.021892712143747238	0.00843548297092688	0.0011132015285363677	0.0002945251055381628	0.0001378071766421281	0.06254012068301451
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.16210664937004934	0.0019234879247702502	0.05496909835086418	0.012273081178543623	0.0006571577925472333	0.09629717224273958	0.014388489208633094	0.024279416046250467	0.0	0.012009689563266585	0.0004488407823640099	0.011354221008377574	0.00963496550256831	0.017959710155923972	0.04878094122677375	0.008003094133047721	0.003889206051461893	0.06405767724697102	0.0023961001404610425	0.016782329380973154	0.001289502361060661	0.019536998508083752	0.03245032509516091	0.0006475650615186809	0.014588750191183218	1.7098359534533802e-05	0.04156487873959993	0.008234303669363927	0.00025899280575539566	0.03402333028362305	0.005647889395499338	0.0004556756939209487	0.020585569756043427	0.008673454754051341	0.0003307006964167607	0.09419061632736687	0.01414852803314978	0.031223620211440286	0.0043525976079314	0.09624310758995124	0.03921547238554427	0.002369394359685622	0.009155539863910643
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.00045207068026809755	0.0021259603379039605	0.00020119079803587484	0.0014752284555177642	0.01702636098872377	0.014981716302508778	0.1091724626942964	0.00029114503181799277	0.021756049087415522	0.00014700524744818065	0.0047905121963851055	0.006689784269800841	0.053919333758852314	0.001396107591335028	0.0013385014361004992	0.009490658098298226	0.03490600660604331	0.012829962684848206	0.00192789666473877	0.003438156798984812	0.15403196512895023	0.010473861018359704	0.0028866993279545415	0.0	0.01871242514441686	0.00019174588906584333	0.036926889714993805	0.0015920611280764013	0.10533333333333333	0.0006976212259835315	0.001992940138255626	0.3419255392162378	0.0014056633436292008	0.0018528610354223434	0.2669824534101078	0.0	0.0014928430190879083	0.0005175463279334325	0.00039061773404512563	0.0	0.0015926172373545101	0.00023560581813008997	0.0050552060598279625
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae	0.0011793148180906893	0.0003711994240784693	0.0	0.0	0.0	0.0	5.576933801795773e-05	5.199018425321299e-05	0.0	0.0	0.0016486267198370364	0.0	9.118263882556761e-05	0.0023066125422056983	0.005056560980824108	0.00029751279305010117	0.0007594910899971455	9.213617727000507e-05	0.0003029551901732353	0.00011103620573422691	0.00012713403559752996	0.0	0.0007922487114575555	0.0	0.0012353377178018047	0.00014045081046224194	0.009948663480261993	0.00212790404765798	0.0	0.0	0.005052213560817767	1.125125170175182e-05	0.00036991140621821076	0.0020020077441560303	4.863245535540598e-05	0.0	0.0004844846737409307	0.010752904289102383	0.0010137460240694928	0.0	0.00021816674484308356	8.44624631032398e-05	0.007526640133521633
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae	2.948287045226723e-05	0.0023959235554155745	0.0	0.0	0.002449406317676051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013803123864874682	0.0	0.0	0.0	0.0	4.640983302230603e-05	0.0003186404673393521	0.0003988439050906182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae1	0.0	0.0	0.0	0.0	0.00028377268314539616	0.0	0.0	0.0	0.002097339412832903	0.0	0.0	0.0	0.0	0.00012898820137334497	0.00044616714536683307	0.0	0.0	0.011517022158750634	0.0	0.0	0.0	0.0	0.0	0.0	5.2943045048648776e-05	5.251638999892525e-05	0.000283235970968313	9.391061477202922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.877799573023264e-05	0.0	0.0	0.0	0.0014944422021751225	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae	0.009129862216718753	0.004319411480185825	2.5148849754484355e-05	0.0002561160513051674	0.0012247031588380256	6.064244607370483e-06	0.0016491789956738928	0.00044711558457763173	0.006749299787627896	0.0	0.0	0.003743824224383957	0.0032217865718367224	3.0350165029022344e-05	0.0018125540280527592	0.009966678567178389	0.03410064021530808	0.0	0.03933827242097919	0.010021017567513979	0.0009989102796948784	0.013731718951396008	0.0025952975030506128	0.0	0.004988411355694907	0.16396349744501656	0.020676225880686846	0.07204048983776665	0.0013525179856115107	0.005569533394327539	0.03019561700250037	0.0013614014559119702	0.03166441637227884	0.07533056073426073	0.0017118624285102906	0.0	0.033236436398585145	0.005009647465530409	0.0380387269582039	0.019874878752172694	0.0004145168152018588	0.004565418400369857	0.032545898061368594
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	0.008402618078896161	0.008211381199311594	0.002464587275939467	0.12005696020981027	0.023732357553580764	0.07320452877787278	0.35018364046304484	0.004325583329867321	0.16468291481812067	0.13249646867829498	0.05870319540110829	0.00042961917328996225	0.0021883833318136225	0.0013809325088205166	0.04439363096399989	0.03638581459002737	0.0024160991722056843	0.08492652139862718	0.009171279847971578	0.3119205298013245	0.02795132582637123	0.023556038201175265	0.0025224470468246307	0.00039417003744615355	0.07985575961504524	0.106339583190847	0.03933439546822447	0.005614749932605323	0.00015347721822541968	0.07901418115279049	0.0015149286659802911	0.01085183226633963	0.015989420533782158	0.0010268177255126918	0.001731315410652453	0.008707556482705955	0.008149583658292566	0.041664991759456524	0.006742806123398002	0.007929119659399393	0.2943505721422883	0.010291084320210534	0.0016449480035948133
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__pItb-vmat-80;f__pItb-vmat-80	0.0	5.624233698158626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5291766912694205e-05	0.0	0.0	0.0	7.264802034144569e-05	0.0	1.3659460542371646e-05	0.0	0.0	0.0	0.0	5.524153810119366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae	0.0038819112762151857	0.006940304383527745	0.0	0.001413760603204524	0.01835561197819431	0.0	0.0	0.0	0.25435846476513757	2.556612999098794e-05	0.0001898941771540042	0.006597723018381563	0.0005167016200115497	0.00040972722789180165	0.0022680163222814015	0.00041651791027014164	0.00124882763120336	0.0	0.026797763639868903	0.0008327715430067018	0.13523428986560115	0.0014005744385015883	0.00010927568433897317	0.0	0.03561302163605774	0.007484196230544509	0.005735528412108338	0.010924566574892058	0.06330935251798561	0.00034309240622140897	0.002140020591263421	0.20733806635988253	0.0030610168864556937	0.01758783880682633	0.13324320118274133	1.8625789267820224e-05	0.039999527332025615	0.028470072757969207	0.0038317739625378993	0.0018618458313532235	0.0034579429057628747	0.0	0.011530684298369495
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	0.060046779487784266	0.001608530837673367	0.03581824926282434	0.00455886571323198	0.00017922485251288178	0.0004790753239822681	0.018858003298357993	0.1837749032982573	0.0	0.0	0.0	0.017000644428759936	0.012461627306160907	0.04160248871353238	0.0014407480735803984	0.06417350946090682	0.12360844921094483	0.0004837149306675266	0.13471407456369863	0.008831343934647263	0.0	0.061422293491388495	0.028092957182144353	3.754000356630034e-05	0.01864771697824629	3.5418030464391445e-05	0.008036820676225881	0.033105148953283335	9.592326139088728e-05	0.15550091491308327	0.048293866745109576	0.0	0.18004512919155863	0.06559586978345046	0.0008072987588997393	0.13296950958296858	0.0452776530459512	0.10629296136994011	0.24191328286304198	0.15871259219717337	0.009457528388947672	0.1060892990504641	0.177068622416228
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae	0.014770918096585884	0.0008323865873274766	1.2574424877242177e-05	0.0002151374830963406	0.0	0.004363223995003063	0.0003266489798194667	0.0	2.1984689861980117e-05	0.0	0.0	0.0003682450056771105	0.0003951247682441263	0.0	0.0	0.0022610972271807687	0.00038229417281735514	0.004560740774865251	0.006215171628705463	0.012384502518142522	0.0	0.050694705219677054	0.003637969657784982	0.0	0.0	2.442622790647686e-05	0.0	0.0004596095970019312	0.0	0.0011093321134492222	0.010648624797764378	0.0	0.04339985573455157	0.0018930159185429514	0.0003598801696300043	3.725157853564045e-05	0.01677971309053955	0.030052860071552036	0.0013206599579620914	0.043649217829452316	0.0003490667917489337	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae	0.0	0.0007648957829495731	0.0	0.0002458714092529607	0.0008961242625644089	0.0	0.00014340686918903414	0.0	0.00038253360359845405	0.0	0.0	0.0006444287599349434	0.0	0.0	0.0	0.0	4.077804510051788e-05	0.0	0.00039475979325603384	0.00021810683269223144	0.0005448601525608427	0.0	0.00224015152894895	0.0	0.0	1.3434425348562272e-05	0.001132943883873252	0.005081116674547793	1.918465227817746e-05	0.0	0.000558905721429622	1.125125170175182e-05	0.0	0.00010325541373870644	1.9452982142162394e-05	0.0	0.00041752337737023293	2.0098886521686698e-05	0.0	0.0	0.0011781004221526512	0.0	0.0
d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__Bathyarchaeia;f__Bathyarchaeia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7587751889584095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19	0.0004324154332999194	0.0001574785435484415	0.0	0.0	0.00032857889627361663	0.0	0.0	0.0	0.00018467139484063298	0.0	0.0	0.0011354221008377575	0.0	0.0	0.0	0.0	2.038902255025894e-05	0.0	0.0026164311878597592	7.53459967482254e-05	0.0	0.0	4.097838162711494e-05	0.0	0.0012176900361189219	0.009064573176093563	0.002124269782262347	0.0014075543908184144	0.00038369304556354914	0.0	0.00025003677011325195	0.0	0.00010172563671000795	0.0006023232468091209	7.781192856864957e-05	0.0	0.0006617351641339541	0.0023666438879286085	0.0	0.0	0.0	0.0	0.0015245859545512902
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;__	0.0	7.873927177422076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005774900458952615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.285045622598212e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5755599146046525e-05	0.0	0.0	0.0	0.0	0.0	0.0
