# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002066560847026131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002006034150725382
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;__	0.004874501248108182	0.0013273191527654357	0.05539034158425179	0.0	4.4806213128220446e-05	8.186730219950151e-05	0.0	0.0005095038056814874	0.0	0.02927321883968119	0.0003538936937870078	0.000245496670451407	0.0	0.001760309571683296	0.00030673991243969774	0.0	0.0	0.0025798129635601417	0.0	0.005099734306221993	0.0	0.003339050654108859	0.0	0.7085863373157021	0.0006000211772180195	0.00012945900790432735	0.0	0.0	0.00011510791366906474	0.004414455626715462	0.0	0.0002756556666929196	0.0007675661679027873	0.0	0.0	0.0	0.0	0.00034168107086867387	0.0	0.0008723333615431187	0.0003708834662332421	0.0	0.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__Ardenticatenaceae;g__uncultured;s__uncultured_Chloroflexi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.221311395323843e-05	0.0	0.00011269273772643506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.151119829209305e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;s__uncultured_bacterium	0.00027517345755449416	0.008773804569127457	0.0	0.0	0.024613546411769098	0.0	5.576933801795773e-05	7.278625795449819e-05	0.0	0.0	0.0	0.00033755792187068465	0.0	0.0	0.0	0.00047602046888016187	0.000616767932145333	0.0	0.014018562890743342	0.0012332949994051632	0.003087540864511442	0.0008322253909936974	0.00010016937731072541	0.0	0.0	5.9844258370868305e-05	0.0	0.0011446046694567327	0.0020431654676258994	0.0	0.00016914252095896455	0.000376916932008686	0.0014149111287846561	0.007864620679764808	0.00023343578570594872	0.0	0.0006932463624260472	0.00012561804076054186	0.0031435427168393444	6.509950459277006e-05	0.0	2.667235676944415e-05	0.00425279239953781
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Leisingera;s__Leisingera_methylohalidivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.035100755833638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019472473004071517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__KI89A_clade;g__KI89A_clade;s__uncultured_gamma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013699901449096028	0.0	4.574565416285453e-05	6.618620385350787e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__uncultured;s__uncultured_gamma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.250250340350364e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__Nannochloropsis_gaditana	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.419323048095493e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.757229850558142e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__uncultured;s__uncultured_Legionella	0.0	0.0	0.0	0.0	0.002135762825778508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6324010170722845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquicella;s__uncultured_bacterium	0.0	0.0008661319895164283	0.0	0.0	0.00011948323500858786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032691609153650566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;__;__	0.0	0.0	5.029769950896871e-05	0.0	0.0	0.0	0.0008206059736928066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002752518044284957	0.0	0.0	0.0	0.0	0.0	8.650991676835376e-05	0.0	5.2943045048648776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018988992158542717	0.00019694498932558158	0.00015576637054307192	0.00030691393389259875	0.0	0.00017453339587446685	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058353382538841e-05	0.0	0.0	0.0	0.0	0.0	0.00020033875462145082	0.0	1.176512112192195e-05	1.587704813920996e-05	0.0	0.0012871278377578122	0.0	0.0	0.0	0.0	0.0	0.0014513122042162628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__uncultured_bacterium	0.000383277315879474	0.00026996321751161404	0.0031687550690650285	0.0	2.9870808752146965e-05	0.0	0.0	0.0	0.0	0.0003387512223805902	1.726310701400038e-05	0.0	0.0	0.0	0.0	0.0	1.019451127512947e-05	0.0	0.0	0.0004639727168180196	0.0	0.002811297967137246	0.0	0.0003754000356630034	0.0	0.0	0.0	5.524153810119366e-06	0.00014388489208633093	0.0006518755718206771	0.0	0.000438798816368321	0.0	0.0	5.835894642648718e-05	0.0	0.0	0.0006883868633677695	0.0	0.00115226123129203	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__	0.00041276018633174124	0.00017997547834107603	0.0	0.0	0.0007318348144276007	0.0	0.0	0.0	0.004651960374794993	0.0	0.0	0.0003682450056771105	0.0005167016200115497	0.0	0.0	0.0013685588480304653	0.02377869754923949	0.0	0.0013954299668585382	0.00036483324741245983	0.0009081002542680712	0.009661933807634146	4.553153514123882e-05	0.0	0.00032942339141381463	1.587704813920996e-05	0.026907417241989733	0.0002717883674578728	0.0	0.0006976212259835315	0.0018532137078982203	0.0	0.000582610464793682	0.0009923992542664563	0.0	0.0	0.0012131811342455826	0.0002964585761948788	0.0	0.0	0.0	0.00023560581813008997	0.0050552060598279625
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__uncultured;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002509690192688436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.524153810119366e-06	0.0	0.0	0.002551845859685248	1.125125170175182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__uncultured_bacterium	0.013797983371661065	0.0014060584245396564	0.0014523460733214715	0.0013010695406302504	0.0005376745575386454	0.008368657558171266	0.0026370929834205726	0.004814291061847523	0.0	0.00027483589740312037	0.00046610388937801025	0.06026943259582042	0.0029786328683018754	0.05191395728214272	0.012195235306693437	0.04754254432940616	0.017167556987318026	0.0072787580043304	0.06117858749437697	0.004504897489788635	0.0	0.02621509981630147	0.00798623126377329	0.0	0.0017000600021177218	2.442622790647686e-05	0.013772349088334218	0.019464908365336597	0.0	0.03313129002744739	0.11648036475952346	5.62562585087591e-05	0.06717591136922707	0.02474114441416894	0.0005544099910516282	0.0014807502467917078	0.1585840443047448	0.03482132089882221	0.010872193597589331	0.03703510816282688	0.0	0.08968135424446104	0.04636346129156503
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_bacterium	0.00024569058710222693	0.00022496934792634504	0.0	0.0	0.0023448584870435366	0.0	0.0	0.0	4.3969379723960234e-05	0.0	0.0	0.0002761837542578329	0.0	0.0	0.0	0.0003272640723551113	0.0009888675936875586	0.0	0.0	0.00012293294206289408	0.0002542680711950599	0.0	0.0005190595006101226	0.0	0.0	3.6639341859715286e-06	0.0	0.0007170351645534936	0.00047961630695443646	0.0	0.0013825562582732754	3.937938095613137e-05	0.0006103538202600477	0.0007572063674171805	0.0	0.0	0.00011028919402232569	4.522249467379507e-05	0.00014880675582671453	0.0002864378202081882	0.0	0.0	0.000730196430864039
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	0.04176739980737858	0.018053790171089188	0.0016849729335504516	0.01931115026840962	0.21641400940930475	0.0022680274831565605	0.028729176127536508	0.015077153433431767	0.005258737814985644	0.002396824686655119	0.1684361351356017	0.025255469972688495	0.02650375368529832	0.04479684358283698	0.13449150888151473	0.10564679281209093	0.17138502630183908	0.0048601833509927675	0.11124881801573532	0.03689177935519689	0.02382855067199419	0.019882067572642114	0.032309177336223065	0.0	0.02586561878654541	0.05669449628232811	0.0010267303947601345	0.11853729245754135	0.03745803357314149	0.019945105215004574	0.05988380644212384	0.003622903047964086	0.054062552018791496	0.11468234619245662	0.024189783293778935	0.0048985825774367185	0.1024035166497294	0.058769144189411905	0.10902884990978591	0.0159949482784436	0.021598507739465273	0.02197802197802198	0.08203074849146232
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__uncultured;s__uncultured_Chlamydiales	0.0	0.000933622793894332	0.0	0.0	0.00032857889627361663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002361060661096985	0.0	0.0	0.0	0.0	4.27458988363345e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae1;g__Alcanivorax;__	0.0	0.0	0.0	0.0	0.00022403106564110222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2943045048648776e-05	5.251638999892525e-05	0.0	7.623332257964725e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014944422021751225	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000490993340902814	0.0	0.0	0.0	0.0	0.00031093259389144886	0.0	0.0007803391262037879	6.344926041955824e-05	0.0	0.0	0.0	0.0	0.0005941386166570584	0.0	0.0	0.00015578113744536611	0.0	0.0	0.0005809677893807913	0.0	0.0008045573085246083	0.01863186576796214	0.0	0.0	0.0015125375180204666	0.0013416006753225872	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sedimentitalea;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4263222157959e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.45031570712809e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__pItb-vmat-80;f__pItb-vmat-80;g__pItb-vmat-80;__	0.0	5.624233698158626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.264802034144569e-05	0.0	1.3659460542371646e-05	0.0	0.0	0.0	0.0	5.524153810119366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_Bacteroidetes	0.0	0.00043869022845637284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.828787131530027e-05	0.0	0.0	0.0	0.0	0.0	3.5690208986001504e-05	0.00029059208136578276	2.0298180268138962e-05	0.0	0.0	0.0	0.0	0.0	3.977390743285943e-05	0.0	0.0	0.0	0.0	0.0	0.00021798365122615803	0.0	0.0	0.0002875396844153491	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__uncultured;s__uncultured_bacterium	0.012716944788411266	0.001608530837673367	0.035145517531891886	0.004200303241404745	0.00017922485251288178	0.00042146500021224856	0.018754431670610354	0.00039512540032441877	0.0	0.0	0.0	0.007825206370638597	0.012461627306160907	0.04160248871353238	0.0014407480735803984	0.06220992502677615	0.12360844921094483	0.00023034044317501266	0.13471407456369863	0.008073918388388786	0.0	0.04361064030609656	0.028092957182144353	0.0	0.000935327129192795	0.0	0.0003540449637103912	0.03307973784575679	9.592326139088728e-05	0.08967291857273559	0.048293866745109576	0.0	0.028335213716314943	0.06559586978345046	0.0008072987588997393	0.04260649295013876	0.0452776530459512	0.10629296136994011	0.24191328286304198	0.07924562694077898	0.009457528388947672	0.00906860130161101	0.17657915008345101
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Sedimenticola;s__Sedimenticola_selenatireducens	0.0	0.0	0.0	0.0	0.0	9.096366911055724e-06	7.967048288279675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Rhodopirellula_baltica	0.0	0.0	0.0	0.0002458714092529607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006444287599349434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004962937330395032	0.0	0.0	0.0	0.0	0.0001325796914428648	0.0	0.0	0.0	0.0	0.0	3.441847124623548e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.81750351793876e-05	0.0	0.0
d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__Bathyarchaeia;f__Bathyarchaeia;g__Bathyarchaeia;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7587751889584095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;__	0.0	3.3745402188951755e-05	0.0	0.0	4.4806213128220446e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008614362027484403	0.0	4.590230154139929e-05	0.00022207241146845382	0.0020341445695604794	0.0	0.0002458702897626896	0.0	0.0	1.4655736743886114e-05	0.0	3.424975362274007e-05	0.0	0.0	0.00021326665686130313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;s__uncultured_bacterium	0.0004324154332999194	0.0001574785435484415	0.0	0.0	0.00013441863938466135	0.0	0.0	0.0	0.0	0.0	0.0	0.0011354221008377575	0.0	0.0	0.0	0.0	2.038902255025894e-05	0.0	2.754138092483957e-05	7.53459967482254e-05	0.0	0.0	1.3659460542371646e-05	0.0	0.001182394672753156	0.009064573176093563	0.002124269782262347	0.0012904423300438839	0.00038369304556354914	0.0	0.00025003677011325195	0.0	0.00010172563671000795	0.0003155026530904919	7.781192856864957e-05	0.0	0.0004766068741679074	0.0023666438879286085	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;__;__;__	0.0	7.873927177422076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005774900458952615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.285045622598212e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5755599146046525e-05	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__marine_metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002422712822790209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
