taxon	lfc_(Intercept)	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	ASVno	Taxon
82d23a3fd375ab84dfca24f190cfdd50	0.16302433336965838	-0.32994963600083216	-0.17145727940352767	0.30514448867497657	0.4546692913265969	0.562903692276748	0.534252917617998	-0.7256914911454259	-0.3045943413695567	0.5931665619004323	0.4680279191941116	0.760675130289007	1	1	1	FALSE	FALSE	FALSE	0.1627365350117976	0.23742073049781875	0.016291441080269208	0.08182533768584418	0.23742073049781875	0.016291441080269194	0.21540670094327882	ASV5513	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__Candidatus_Saccharimonas
705167787428d9d159f5bfc2bc71a07d	-0.4099540398669223	0.9067157457911068	0.4349707131592148	0.4283043193771135	0.636687206678501	0.7890672439277087	-0.9571559784013429	1.424114912754888	0.5512466985628226	0.3384885326604857	0.15441321018857018	0.5814645716713738	1	1	1	FALSE	FALSE	FALSE	0.0347958922040307	0.04757325826703822	0.018782675739736986	0.04022476563873145	0.0475732582670382	0.01878267573973698	0.008136622748572271	ASV3851	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus
bc46d1a377cf5c63598d19be4757882d	-0.21648712293829245	0.6823834474731074	-0.15624936869617112	0.5145487977492438	0.7641470138204552	0.9474410257634938	-0.4207319575621545	0.8930002147903976	-0.164917250200621	0.6739508223764172	0.3718570576416604	0.8690091146151606	1	1	1	FALSE	FALSE	FALSE	0.04752429837529011	0.13546326787079127	0.020944442696110867	0.13139306079713917	0.13546326787079127	0.020944442696110867	0.13827656299528024	ASV3850	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus
7fb4b2005e28231b9a5c9975458f2aed	-0.038638126897327284	0.2828183559886101	-0.3130575394473641	0.37672338793716037	0.5604616668339164	0.6943511025681028	-0.10256365315915121	0.5046167699323113	-0.45086345839950476	0.9183092912377281	0.6138280289247725	0.6520879615271293	1	1	1	FALSE	FALSE	FALSE	0.11320628900506673	0.31058522362852115	0.023320965576557356	0.3029417611551638	0.31058522362852115	0.023320965576557356	0.3173281086364571	ASV3854	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus
66796128b77e81b4bbc767695655a133	-0.8999781293708135	2.4456261304460347	-0.008970575067224778	0.4380349865326677	0.6510673183912963	0.8069354982209339	-2.054580471972631	3.756333732875523	-0.011116842779878164	0.03991954343144291	1.724207314982095e-4	0.9911302254754271	1	0.17121378637772203	1	FALSE	FALSE	FALSE	0	0	0.03482799821079308	0	0	0.03482799821079308	0	ASV3871	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__uncultured_organism
f16ee3c472e8a6e7620c23fccc2bee07	0.8691499337445375	-1.7706867644445654	-1.0854081245310339	0.35337600232994854	0.5259585290197694	0.6514786816479597	2.4595612832051024	-3.3665900764925327	-1.6660685224348708	0.013910694592230972	7.610372307068358e-4	0.09569976722941441	1	0.7496216722462332	1	FALSE	FALSE	FALSE	0	0	0.1666201997803119	0	0	0.16662019978031192	0.18119258694016027	ASV10683	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_bacterium
cefccb9c6b67ebcb9428d369f8669c75	0.5904642985088836	-1.0820098398190314	-0.9648266843904643	0.49026277278544894	0.7282533432887214	0.9028426226200095	1.2043833048023111	-1.4857602093974331	-1.0686543371098052	0.22844146185909975	0.13734255847891688	0.28522545441251307	1	1	1	FALSE	FALSE	FALSE	0.06825424807202558	0.049051987701190417	0.133385310437806	0.08981956735885467	0.049051987701190326	0.133385310437806	0.032962802480012245	ASV3598	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter
a37fe5731e3d62cc245c7a9fe6b0b059	-0.1889981163624057	0.4694750652283593	0.12181398544793347	0.3006868189482829	0.44807880242418663	0.5547161582693324	-0.6285547102578937	1.0477511158492994	0.21959696618173666	0.529640618406136	0.29475329020110214	0.8261850543787452	1	1	1	FALSE	FALSE	FALSE	0.20964503631969997	0.536732132923895	0.031002767382925428	0.49827934830067816	0.536732132923895	0.031002767382925428	0.39021395577318396	ASV3602	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Rs-M59_termite_group; g__Rs-M59_termite_group; s__uncultured_bacterium
3dd96a58049dbe3892d4155a2ec36f3c	-0.037873850843026496	0.1786450920311824	-0.1088189953243758	0.35143832842553857	0.5230949187982576	0.6479205043288004	-0.10776812823092818	0.34151563246226174	-0.1679511523363573	0.9141796255964542	0.7327154385089489	0.8666217078835137	1	1	1	FALSE	FALSE	FALSE	0.041998405445928894	0.1464651292907713	0.07326345698355533	0.14784585490683236	0.1464651292907713	0.07326345698355534	0.22220154887015175	ASV3528	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Malaciobacter; s__Malaciobacter_marinus
4aae8391f5b05e89bb5baeb936ecc330	-0.35666472688552936	0.9200790810092543	0.12181398544793347	0.35320524147968724	0.5257061691454469	0.6511651116323287	-1.009794547191172	1.7501774470420879	0.18707081087709446	0.31259373314706884	0.08008769917139547	0.8516051136764826	1	1	1	FALSE	FALSE	FALSE	0.20290205188209007	0	0.023443352410938353	0.5416745736468219	0	0.02344335241093835	0.39470555623581804	ASV3543	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured
aa21516288c397fb1dfe49068dd3b4a2	-0.011025446090964978	0.22213340306718685	-0.34010579293871496	0.4169351965134132	0.6198859375064598	0.7681904437321686	-0.026444028192305128	0.35834560783994557	-0.44273629763779465	0.9789031769962753	0.7200846910441361	0.6579564846922206	1	1	1	FALSE	FALSE	FALSE	0.006358349508777124	0.05509502112405437	0.078128273125301	0.09348240181994295	0.05509502112405437	0.078128273125301	0.1473158435255983	ASV3480	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
271e8024e02a47996e6035875ae48f3e	0.2668827104414021	-0.7474706077054738	0.10534588724513358	0.40463019559050023	0.6017017889012539	0.7455952285595713	0.6595719087447854	-1.2422609031467284	0.14129098901109277	0.5095285861243937	0.21414031542702647	0.8876400679314326	1	1	1	FALSE	FALSE	FALSE	0.09357141106768223	0.2673897299162623	0.03970717231689803	0.2615957669291031	0.2673897299162623	0.03970717231689803	0.2671137411186435	ASV3520	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Halarcobacter; s__uncultured_bacterium
9216ac45b32acdd3faadd271b6a30986	-0.1938016345778826	0.27123924361616986	0.5441045390805015	0.44402590595850894	0.6599208593728	0.8179365741007323	-0.4364647016698886	0.4110178360992563	0.6652160525756032	0.6624996041808688	0.6810594562114316	0.5059123146083776	1	1	1	FALSE	FALSE	FALSE	0.04550784407070989	0.09906731245395743	0.03386300406791656	0.01818293041636408	0.09906731245395743	0.033863004067916584	0.08417999832482952	ASV3504	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Halarcobacter
dac2ee09cd5bf5f104f35a59f8f1363c	-0.27627139718169785	1.6101899461762907	-1.6905218920442333	0.576580629207229	0.8558332517319551	1.0613592387800606	-0.4791548366124577	1.8814295225357736	-1.5927895384293635	0.6318284810292125	0.05991351402446562	0.11120741280837626	1	1	1	FALSE	FALSE	FALSE	0.02652407208521455	0	0.03963097515382249	0	0	0.03963097515382244	0	ASV3474	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
300906ae2950bfff89a3d23239308c2a	0.8063207044338715	-1.0350152961369212	-2.219043953601495	0.6807273566979192	1.009784664923091	1.2526311638735308	1.18449875196023	-1.024986150107312	-1.7715062642538058	0.23621569003175127	0.3053697227210023	0.07647655191738592	1	1	1	FALSE	FALSE	FALSE	0.06539599432732215	0.1131535779055254	0.023505564728963365	0.00646518117630914	0.11315357790552542	0.02350556472896335	0.10959007250698086	ASV3471	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
a8601ec25214f626a86506cd8481daef	-0.27457357474670563	0.6994591096361654	0.12181398544793325	0.33150962078127966	0.49364173074804163	0.6113242083319401	-0.8282522060735644	1.4169367500114662	0.1992624924511251	0.40752768366023023	0.15650142068804718	0.8420574174880542	1	1	1	FALSE	FALSE	FALSE	0.15960627813350736	0.4210121978821758	0.027540594115384686	0.41535607712493045	0.4210121978821758	0.027540594115384686	0.3205405869810511	ASV3485	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
876a973bc3d8e6a2ae6bb6f22a2efeee	-0.4612289016121632	1.301849021547322	-0.07969345647254522	0.457331854398658	0.6795849848734343	0.8423703435762501	-1.0085212678190314	1.9156530095934623	-0.09460619913826714	0.31320428293417835	0.05540927736873531	0.9246276257245494	1	1	1	FALSE	FALSE	FALSE	0.03664894004208516	0	0.026135748619099862	0	0	0.026135748619099855	0.1536991013697626	ASV3477	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
43f0d2fceaeedc22ee9c5abd12aafd2e	-0.47190407491385744	1.2133518680616422	0.15467990699542097	0.4497970989354301	0.6684497445472969	0.8285342111216729	-1.049148774037782	1.8151729100942011	0.18669103208908502	0.2941096509471802	0.0694973413928326	0.8519028878369896	1	1	1	FALSE	FALSE	FALSE	0.11145559480146132	0	0.023936680408734274	0.20349781010695459	0	0.023936680408734277	0.09447947812344736	ASV3479	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
7b8e8f0b078e8152c5f0d3e579f38c47	-0.2866942764685554	0.421367136771085	0.7431467029330371	0.4695244613767633	0.6976040764708171	0.8647598961675864	-0.6106056234597362	0.6040204622983049	0.8593676767695744	0.5414606989248747	0.5458300379717664	0.39013769691138384	1	1	1	FALSE	FALSE	FALSE	0.0384966274086738	0.08906882621700712	0.03524139030797429	0.017205708843225902	0.0890688262170071	0.035241390307974296	0.07487121337339177	ASV3531	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Malaciobacter; s__uncultured_bacterium
d9d1d62efd09ab3d3b9ed0e3a988a7fe	-0.17559476646591263	0.08912658222924655	0.810467945752509	0.4191520717777925	0.6231620188610166	0.7722612203554441	-0.4189285423811568	0.14302312967043068	1.0494738365594478	0.675268356638363	0.8862719141461286	0.29396009073358415	1	1	1	FALSE	FALSE	FALSE	0.03792014712352612	0.059876239185797084	0.012615527057785953	0.01850922055852867	0.059876239185797084	0.012615527057785968	0.07733317306382897	ASV3476	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
df32dadfcbaaa3215f3fb070afc62419	-0.27433567520170354	-0.2848422375090137	2.0891379696839056	0.6012607510525708	0.89231399350743	1.1066845517606665	-0.4562673926768874	-0.31921749471772903	1.8877447655343311	0.6481977087318319	0.7495615915442105	0.05906022352679519	1	1	1	FALSE	FALSE	FALSE	0.009837810974060474	0.03053459789354898	0.16887508669563603	0.2022133119923235	0.030534597893548978	0.168875086695636	0.22703867125505495	ASV3530	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Malaciobacter; s__uncultured_bacterium
97cf21a167a985c3c1d3f6175cb04ce9	-0.05066062745475994	-0.37760438019009246	1.0724088734062411	0.3473362605196866	0.5170325751016218	0.640387777120873	-0.14585470396601036	-0.7303299605752597	1.6746242069573796	0.8840360900905251	0.46518851890210366	0.09400798670948814	1	1	1	FALSE	FALSE	FALSE	0.09790805353848918	0.23980906811348066	0.13136386478860113	0.4016619100020062	0.23980906811348068	0.13136386478860118	0.5201598525849711	ASV3544	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured
c4d31582a59348fe316975e27b46a8ed	-0.22949847048473182	0.020238390613159643	1.237976738085836	0.3980779431208286	0.5920190085963438	0.7335636005754201	-0.5765164195873875	0.03418537296825005	1.687620183327997	0.5642661747720091	0.9727293304047391	0.09148416228306948	1	1	1	FALSE	FALSE	FALSE	0.09326061151745924	0.07324390120350413	0.14398499020060854	0.08663303039803857	0.07324390120350413	0.1439849902006085	0.0076046795662392756	ASV3481	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
b80adc31f56c2cf321d79ec435ce9d3a	-0.020913202349433245	-0.27189721616571805	0.7011021354163617	0.41123757274276784	0.6114660567539072	0.7577280976996815	-0.050854308398796545	-0.4446644472943275	0.9252687574141364	0.9594416149814076	0.6565622657944497	0.354826125874478	1	1	1	FALSE	FALSE	FALSE	0.030553108144739393	0.10098040093429796	0.0917213973765343	0.1549238490492537	0.10098040093429796	0.09172139737653427	0.2255291886120752	ASV3483	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
d4002c9d42b78080f2b6d3faaadda35c	0.07284581006252831	-0.39994727224598475	0.45324755586260157	0.3986437802964639	0.5928551902003434	0.7346026233396905	0.18273409410364874	-0.6746120787284171	0.6169969197795984	0.8550066629280093	0.499922256924009	0.5372367574082084	1	1	1	FALSE	FALSE	FALSE	0.056830557975778975	0.17515674220953933	0.03777379893256628	0.172840588711589	0.17515674220953933	0.03777379893256627	0.22952396821776053	ASV3473	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
8124ee90e2858ea5a4f0bf2eccacde58	-0.3598727612817674	0.674560099220957	0.6300951339043069	0.4464829803872414	0.6635520083940494	0.8224484926024813	-0.8060167511192573	1.0165896428428418	0.7661210879121331	0.4202331904975794	0.30934868329743037	0.44360425645210777	1	1	1	FALSE	FALSE	FALSE	0.12616685392478047	0.20157804078086347	0.06874923542200531	0.1570602374943168	0.20157804078086353	0.06874923542200531	0.03803738225263077	ASV3542	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured
242b216ab256f92ab94c36b8eb4984f1	0.10622727555258021	-0.7620469159147754	0.9980214661911528	0.3924803051151899	0.5837469458138858	0.7232848974682258	0.2706563212678999	-1.3054405190117029	1.3798455763207698	0.7866553738043882	0.1917428887324084	0.16763419641809865	1	1	1	FALSE	FALSE	FALSE	0.07862687581023564	0.3014554642906796	0.07709542723323158	0.41787232750348474	0.3014554642906796	0.07709542723323154	0	ASV3541	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured
727752052aa116b61b8a5b60a95fb3af	-0.5175760797107709	0.9199141251599379	0.9870424185822391	0.5075681669725718	0.7538298144096813	0.9346218313494983	-1.0197173766784706	1.2203206978226457	1.0560874842363257	0.3078625181053433	0.2223433265210911	0.29092824790406085	1	1	1	FALSE	FALSE	FALSE	0.043388154111489066	0.06105713893689268	0.02902271121273272	0.0502892926162612	0.06105713893689268	0.029022711212732703	0.00797856710521435	ASV3505	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Halarcobacter
4e008c8117546fbd3609b96b75e126f7	0.16478206434353682	-0.42182369273944387	0.002843030089099309	0.5529196763000878	0.8208601624725457	1.0179064549297878	0.29802170442945886	-0.5138800882587016	0.002793017055084313	0.7656865981638545	0.6073358295957321	0.9977714977110932	1	1	1	FALSE	FALSE	FALSE	0.05393721954668699	0.11146903941839674	0.006265073548219295	0.05031095684911682	0.11146903941839674	0.006265073548219295	0.09011409890705425	ASV3503	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Halarcobacter
b36608b8688ef3cf2f183492aaf59378	0.08877909295784371	-0.00401397957732848	-0.4242604250370322	0.6697800722603827	0.9936013152112702	1.2325251787588183	0.13254961835193282	-0.0040398291707926985	-0.3442204933000009	0.8945495794395772	0.9967766914438632	0.7306804715370381	1	1	1	FALSE	FALSE	FALSE	0.012918085601482063	0.023211334639127053	0.005349155181003981	0.008087216473821133	0.02321133463912705	0.005349155181003981	0.02844770830381867	ASV3518	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Halarcobacter; s__Halarcobacter_bivalviorum
3838d15e271b39764bb83a7846632f9b	-0.0073395915523878745	-0.41552458834525985	0.9153987217413261	0.3214781924154064	0.4788146569136398	0.5929019547097183	-0.02283076029898734	-0.8678192748393767	1.5439293368319227	0.9817852712449715	0.38549327649244713	0.1226054521470015	1	1	1	FALSE	FALSE	FALSE	0.09639452600228829	0.2768407496418954	0.08186915469916779	0.4016747780231956	0.27684074964189537	0.08186915469916778	0	ASV3562	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__uncultured; s__Arcobacter_sp.
d1904d1b6884637e88b79daecf290e91	-0.05123757013385608	0.15045175905637756	0.019397661813443167	0.29676895871485776	0.4422859854166335	0.5475198207033483	-0.17265137956387913	0.3401684973460146	0.035428236713923485	0.8629254632260737	0.7337296405383215	0.9717382691985971	1	1	1	FALSE	FALSE	FALSE	0.1093717990538961	0.29789966271617907	0.04798595209631911	0.24636275431371332	0.29789966271617907	0.04798595209631911	0.30226040777899305	ASV3488	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae
9287f8a700a1dffdfd1ab57b9387870b	0.26106217886275923	-0.24000414145661683	-0.8783016880173757	0.4943484525198813	0.7342917044616304	0.9103454243249959	0.5280934481174694	-0.32685122274748235	-0.964800464250831	0.5974344780684693	0.7437804150845674	0.33464476335915627	1	1	1	FALSE	FALSE	FALSE	0.06712867266679765	0.09274684034914082	0.045041509556370034	0.07178818110179816	0.09274684034914081	0.04504150955637007	0.18302301007990926	ASV3469	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales
23282884be2b60c91d233c3c29b1b688	-0.049084726133170775	0.8190772932039563	-1.329424942985395	0.5979397513217032	0.8874050115024389	1.1005854506870176	-0.08208975239507407	0.9230027806775635	-1.207925238476966	0.9345753420250341	0.356005756137042	0.22707602061058288	1	1	1	FALSE	FALSE	FALSE	0.08171708128724656	0.2843578683195845	0.034636016921151	0.34744316941169284	0.2843578683195845	0.034636016921150994	0	ASV3571	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__uncultured_bacterium
aa2ab0f9bcef684d8b3a5e9295ed2491	-0.011770576437384115	0.27692474060471317	-0.4456833924017653	0.39027470084553534	0.580487553335973	0.71923484054697	-0.030159721887898457	0.4770554321333319	-0.6196632410949783	0.9759396711840569	0.6333226496849841	0.5354795213413504	1	1	1	FALSE	FALSE	FALSE	0.1029083444995067	0.30694089239778427	0.04218611768502603	0.3295605393174836	0.30694089239778427	0.04218611768502604	0.36392276423708037	ASV3580	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__uncultured_bacterium
95b6097c95a587ddc829b2b71ff8cf3e	-0.28988819162924684	0.7406171425079948	0.12181398544793329	0.3516702825896559	0.5234377154630655	0.6483464456142868	-0.8243181354265892	1.4149097793856886	0.1878840954121659	0.40975881666185515	0.15709495031300624	0.8509675107272405	1	1	1	FALSE	FALSE	FALSE	0.1477985566546184	0.39632236006914623	0.029691339236799525	0.401375438846952	0.39632236006914623	0.029691339236799525	0.31152374538017147	ASV3582	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__uncultured_bacterium
e78a2e2389e6fc60401aaa69cc756613	-0.03049220809632309	0.259417237457878	-0.3100396159412985	0.4119176064900737	0.6124710008791011	0.7589768185685839	-0.07402501766347268	0.42355840045573967	-0.4084968188172432	0.9409904786522237	0.6718878990017547	0.6829089655780901	1	1	1	FALSE	FALSE	FALSE	0.07623750173798025	0.21059697948009065	0.03170848403526697	0.19916184519914318	0.21059697948009065	0.031708484035266965	0.23907102120952883	ASV3579	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__uncultured_bacterium
