# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__	0.04368461750406627	0.025014141871252404	0.002530082560588819	0.029518185226846645	0.23988709774799252	0.006057085006269917	0.043566468512952095	0.015691882358549025	0.056606992804159685	0.0009785490193752705	0.0864938700483988	0.02892772565124854	0.030708035003977726	0.045392846312688626	0.18127263978792363	0.1255783400925344	0.18678741503909516	0.019445696259576387	0.12432551190790052	0.0491590624440866	0.025916933377478572	0.035174732916050826	0.044865907954849286	0.0	0.03283714256890812	0.03530949274443339	0.00279204439695288	0.1156527172114004	0.08891288054534423	0.023560181704592384	0.15703000630763223	0.01609201452860978	0.061988010128090555	0.11908896475943803	0.044451589197133934	0.005598848638023028	0.11423958669680336	0.06449763364499142	0.14820478112283691	0.016254668326516095	0.030200728071424213	0.02248151082389345	0.08578233888865329	0.013012015057496948	0.05308904085486728	0.045122277928738186	0.0568217969664127	0.017100023424689623	0.019246397946240723	0.08763994326172053	0.10706289190510389	0.10465927549029226	0.20293837998358882	0.1006637674525063	0.20178718857753386	0.08541050556259681	0.07637167096763312	0.05891583452211127
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus	0.0	0.0	0.13351935694743725	0.001134233220847394	0.0002565960272897422	0.0	0.0	0.0010391343724677057	0.0	0.00033211360657584943	0.0	0.0	0.0	0.0	0.0	0.00019992003198720512	0.0	0.0	0.0	0.0007306017773006501	0.0	0.0	0.0	0.0009333001493280239	0.002998441931108695	1.0747395368732388e-05	0.0	0.0	0.0	0.0005188534397865289	0.0	0.0	1.8617813523979743e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002318439730735596	0.0	0.0	0.0	0.00010556813249973608	0.0	0.0	0.0	0.0	0.0	0.0003198609510129936	0.0	0.0	0.0	0.0	0.00014624159110851126	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus	0.0	0.002262699400384659	0.0	0.0	0.0	0.0	0.0	0.0	0.0006739435508294198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.982048070614898e-05	0.0	0.0	0.0	0.0	0.0	6.233489313864785e-05	0.0	0.004035077822399099	6.24576180448981e-05	0.0	0.0	0.0	0.0	0.00019621693744604034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000545748319782732	0.004175806129989561	0.00024876573921696197	0.005197970419018964	4.485578863952393e-05	0.00043293002483651196	0.016260509061687658	0.0037236642787739065	0.0	0.003477603969938914	0.0	0.0	1.6249065678723473e-05	0.00034857505889231843	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__	0.006434926362755642	0.00014707546102500283	0.00680337989976515	0.0007311586051743532	0.0006188492422870253	0.00012942489329636575	0.0009398005534381037	0.006006006006006006	0.00019194594802103728	0.0007116720140911059	0.0005649336413767517	0.008963098414221049	0.04684168655529038	0.009754371778024866	0.004094453876113265	0.01645056263209002	0.0006495956744570383	0.0012618296529968455	0.0005624395816855611	0.0008014254189777539	0.0	0.00026782791560444794	0.0010113574276646943	0.0	7.285933664376269e-05	0.0	0.0	0.0	0.00024090795531603554	0.0018212814621078157	0.004603069714354369	0.00012633573722166657	0.0063859100387250525	0.005803115924966643	0.0006338416314532427	0.0017287980904240382	0.0007027673839958973	0.0035256426376434023	0.0	0.009212164325093367	0.0	2.9035161580674197e-05	0.0	0.0	0.00015248730249961878	0.00036358069577863676	0.0	0.0	4.55715815617381e-05	0.0	0.0006940379125753635	8.176080060175949e-05	0.00033864308321502533	0.00016021972991531243	0.0004759360885823904	0.028896255131996576	0.00011806574575384979	8.151620134501732e-05
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudohongiellaceae;g__Pseudohongiella	0.0	0.0018667270053173437	0.0	0.0	0.0011471351808247298	0.0	0.0	0.0	0.008624771264411942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011036309458117206	0.0	0.0	0.0	0.0	0.00010747395368732387	0.0	0.00010750273280461857	0.013419465362789536	0.0	0.0	0.00043691109122493023	0.0	0.0	0.0006062832996509278	0.0	0.0002925031814469411	0.0	0.0	0.0	0.0	0.0	0.0	0.00029221169878130535	0.0022873095374942817	0.0	0.002194578797241409	0.0	0.0	0.0012175596452031194	0.0028727134468336784	0.0	0.000234445211456556	5.1499198901350423e-05	0.0002913894419892186	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales	0.00018664841659926586	0.006222423351057812	0.0	0.0	0.004211193624343416	0.0	0.0	5.72000572000572e-05	0.0	0.0	0.0	0.0	0.00012728719172633253	0.0	0.0	0.0006854401096704175	0.0	0.0	0.0	0.001274825550187869	0.012195121951219513	0.0	0.001278727782104786	0.0	0.0	0.00020097629339529564	0.0	0.002280973825745521	0.0010439344730361541	0.0	2.2527257982158412e-05	2.1055956203611097e-05	0.00013963360142984807	0.0	0.0	0.0	1.89937130809702e-05	9.053005346302601e-05	0.0	0.0	0.0	0.0	0.0	0.00013751138766179074	0.0	0.00024876573921696197	0.00011323379543506042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade	0.0	0.00022626994003846588	0.0	0.0	0.0	0.0	0.0	0.0	0.001428930946378833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2728710783021356e-05	0.0	0.0	0.0	0.0	0.0	0.0022754531290282804	0.0001719583258997182	0.0020337113508669125	0.00013730547061183957	0.0	0.0	0.0024404529480671613	2.1055956203611097e-05	0.0	4.9054234361510086e-05	0.0	0.0	0.001424528481072765	0.0	0.0	6.520837038354378e-05	0.0002542148827560961	0.0	3.533918550245254e-05	5.586400123760249e-05	0.0	0.0	0.000792636568045423	0.0	0.0	0.0008218527605121056	5.431601054937627e-05	0.0	0.003953006759836931	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11	0.0	0.00019232944903269602	0.0	0.0	9.056330374932077e-05	0.0	0.0	0.0	2.5592793069471637e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012896384713485318	0.0	3.515247385534757e-05	0.0	5.5181547290586025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00011708218424265389	0.0	0.0	0.0	2.631994525451387e-05	0.0	0.0	0.0	0.0	5.69811392429106e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00011602523333963594	0.0010908707024972729	0.0	0.002194578797241409	0.0001694552015270904	0.00021266738062144448	0.0011749450576210101	0.0	0.0	5.8611302864139e-05	0.0	0.0	1.0832710452482315e-05	0.0007702384365846391	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured	0.0004888410910933153	0.0020590564543500394	0.0	0.004621297337832771	0.0019471110306103967	8.628326219757717e-06	8.950481461315273e-05	0.0	0.00012796396534735818	0.0	5.902291775578003e-05	0.0001798615066398873	0.0	7.220112344948087e-05	0.000254201127563573	0.0001713600274176044	0.0028849690247944935	0.0006985128436232537	0.003137358291589771	0.0014798413550426433	0.003347680535628886	0.00658658281338346	0.007521244318379968	0.0	8.967302971540022e-05	8.490442341298586e-05	0.0	0.0008823739157923643	0.002007566294300296	7.412191996950412e-05	0.0021250713363169436	0.00035795125546138866	0.00018617813523979745	0.0003924338748920807	0.0	0.0	0.005739900093069194	0.0011064784312147624	0.0006851661527920521	0.0	0.00027455207337658374	4.1478802258105995e-05	0.0012863463522892725	0.0004297230864430961	0.027412525072431467	0.001951854261548471	0.0026259456369940202	0.0009170516788524892	0.001306385338103159	0.0023316267205639738	0.010995974580107063	0.000583227044292551	0.004369798246870808	0.00026894026092927445	0.0013549609052498665	0.002491523404070933	0.0036769046534770363	0.0015437130629712655
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella	0.0	0.00011313497001923294	0.0	7.499062617172853e-05	0.00028678379520618246	0.0	0.0	0.0	4.2654655115786063e-05	0.0	0.0	0.0	0.0	0.0010396961776725246	0.0	0.0	0.0	0.0	0.00011424554002987961	5.964096141229796e-05	0.0	4.9597762148971836e-05	0.0	0.0	0.0016981830002353916	0.0003492903494838026	0.031712109199958635	0.0002618383393062987	0.0	0.0	0.0006232541375063828	0.0	0.00040959189752755434	5.88650812338121e-05	0.0	0.0	4.1786168778134436e-05	2.5147237073062782e-05	0.00035929444597631997	0.0	0.0023387769213560838	6.2218203387159e-05	0.0011308539360784812	0.0	0.007729933257480675	0.0006697539132764362	0.0027391794324290804	0.00030900654396116486	0.00012911948109159128	0.00229509993120788	0.003240855296112784	0.0	0.0008856819099469893	0.0	8.741683259676557e-05	0.0	0.0030697093896000943	7.132667617689016e-05
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured	0.0	0.0002488969340423125	0.0	0.0	0.00018112660749864155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023830835939225555	0.0	0.0	1.2896874442478865e-05	0.0	0.001776456050008994	0.0	0.0	0.0	0.0	0.0	0.0014029511027391884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017060006531790914	0.00017594688749956013	0.0	0.0005553848061814868	0.0	0.0	0.000468760463403201	0.0	4.36057603209384e-05	0.0006382119645206247	6.86655985351339e-05	0.0	0.0008991149675560322	0.0004216633776923207	0.0
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales	0.0	0.003484557076592375	0.0	0.0	0.002007486566443277	0.0	0.0	0.0	0.0	0.0	2.5295536181048583e-05	0.0001199076710932582	0.0	0.0	2.7235835096097104e-05	0.0	0.0	0.0	0.0	0.0	0.0016186587205238568	0.0	0.0	0.0	0.0	1.6121093053098583e-05	0.00013787873565199407	0.0	6.24576180448981e-05	0.0	0.0	1.0527978101805549e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0784170993815279e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0832710452482315e-05	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured	0.0025775257530374807	0.0011766036882000226	0.001131879040263419	0.00114360704911886	0.0007697880818692266	0.0	7.45873455109606e-05	0.04164164164164164	8.104384471999351e-05	0.0	0.0	0.005425822116969933	0.0013046937151949085	0.0	0.0	0.004198320671731308	0.022645096269123668	0.0	0.009596625362509886	0.0006858710562414266	0.0012691755876834787	0.008203469859439943	0.0021912744266068375	0.0	0.0004932016634347012	0.008320633494472615	0.00020681810347799112	0.006262832473488868	0.000490738427495628	0.0026683891189021483	0.021085513471300273	2.631994525451387e-05	0.005743595472147751	0.0038949062083039007	0.00015616388021311777	0.03200470373490592	0.051537541073904534	0.0012271851691654637	0.006341964755721555	0.028525698025964788	0.0	0.0017587012157436943	0.013845892879860905	0.0003523729308833388	0.0016890901199957773	0.0004401240001530866	0.0033862296920579974	0.0	0.0002962152801512977	0.0013210522150453846	0.0034943300120098735	1.09014400802346e-05	0.0010419787175846933	6.86655985351339e-05	0.0	0.00026540140608581674	0.0009051707174461817	1.0189525168127164e-05
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Guggenheimella	0.010621183706482034	0.0	0.008092632496428831	0.00029996250468691414	0.0	2.013276117943467e-05	0.001238149935481946	0.0023166023166023165	0.0	0.0	1.6863690787365722e-05	0.0008993075331994364	0.002832140015910899	0.000332125167867612	0.0	0.0	0.0001432931634831702	0.0	0.0	0.0	0.0	0.0	0.004620857212605931	0.0	0.0009079394258684273	2.1494790737464776e-06	0.006170073420426735	7.344246102493744e-05	0.0	0.0	0.0	0.0	0.0017314566577301162	0.0	0.0	0.006590494243190115	0.0023286292237269463	0.0002866785026329157	3.342273916058791e-05	0.021269784812377734	0.000386406621789266	0.0	3.533918550245254e-05	0.0	4.6919169999882704e-05	0.0	0.0	0.0	1.5190527187246034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__	2.6664059514180836e-05	0.0008598257721461704	6.658112001549524e-05	0.00013123359580052493	0.00037734709895550323	0.0	0.00011933975281753698	0.0	0.0008914822919199286	0.0	0.0	0.0	0.00012728719172633253	0.0	0.00028143696265967006	0.0	0.002765558055225185	0.0	7.909306617453204e-05	0.00021992604520784876	0.0017842033623956149	0.0	0.000587052299966288	0.0	0.0005660610000784639	8.705390248673234e-05	0.0	0.000723780775318224	4.461258431778436e-05	0.0	3.0036343976211215e-05	0.00011054377006895825	8.378016085790885e-05	0.00027470371242445645	2.75583318023149e-05	0.0	0.0007445535527740317	2.0117789658450225e-05	0.0	0.010866085719366887	7.11801671717069e-05	1.65915209032424e-05	0.00016962809041177218	3.8675077779878646e-05	0.005700679154985748	0.0001913582609361246	0.0026043772950063897	0.0003438943795696835	0.0008126932045176628	0.001345403407949447	0.002552852495820685	5.995792044129029e-05	0.00449353321958399	3.433279926756695e-05	0.0005924918653780778	0.002020300499387952	0.0004385299128000135	3.05685755043815e-05
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Parvularcula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.709608158883521e-05	0.0	0.0	0.00014530997523918022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010636479325343311	0.0	0.0	0.0	0.0	0.0	0.0	0.0003480757000189078	0.00041054273749897363	0.0011672853917103602	0.002431830559105345	0.003797790104813026	0.00503565976257206	0.007098372731534186	0.00027158005274688135	0.0011555526485048674	0.00117222605728278	0.00014877546349279013	0.0	0.0021394603143652575	0.00031484198867693275	9.170572651314449e-05
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula	0.0	0.0004072858920692386	0.0	0.00023434570678665167	0.00024150214333152207	0.0	3.72936727554803e-05	0.0	0.0002729897927410308	0.0	0.0	0.0006894691087862346	0.0	0.0	0.0	0.0	4.7764387827723406e-05	0.0	0.0	0.00011928192282459593	0.0001839384909686201	0.0	0.0020227148553293886	0.0	0.0	0.0	0.0	0.0006343725618965611	0.0	0.0	0.0	0.0	0.0	2.943254061690605e-05	1.8372221201543268e-05	0.0	0.00010256605063723908	0.0	0.0	0.0	0.0002643834780663399	0.0	0.0	0.0014696529556353886	0.019752970569950616	0.0	0.014175792771370183	5.4823741670529245e-05	0.001853244316844016	0.008188088613990977	0.008919895954664237	3.8155040280821094e-05	0.003477603969938914	4.005493247882811e-05	2.913894419892186e-05	0.0007149588898638328	0.001079458246892341	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured	0.06059851925589498	0.04124901006901233	0.011718277122727163	0.002127859017622797	0.011471351808247298	0.00023871702541329682	0.035160474673866834	0.05133705133705134	0.00017914955148630145	0.0	0.0	0.018555712101681707	0.0	0.2483863048909041	0.0014344206483944476	0.047066887530702005	8.119945930712978e-05	0.0	0.0014324633096054135	0.004070495616389336	0.11212890409447081	0.039579014194879525	0.0070039408065284865	0.0	0.0030600921390380328	1.0747395368732388e-05	0.00027575747130398814	5.42835581488668e-05	4.461258431778436e-05	0.20076451466025688	0.0004655633316312738	0.0006895825656682634	0.0526697944593387	0.002766658817989169	0.0007624471798640456	0.04342179163156417	0.02481718551159566	0.04491296541249013	0.00012533527185220464	0.015033493390242457	0.0	0.18128310526905225	0.013598518581343737	0.0001203224642040669	0.00032843418999917894	0.03995560488346282	0.0023293809346641	0.021022412942390215	0.01659565095206629	0.002069851396845303	0.00031382583872972955	0.0003161417623268034	0.0009052190109017024	0.00028038452735179673	0.0005682094118789762	0.0004495574837780161	0.003772481685753962	0.01756674138985123
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20	0.00013332029757090417	0.0009163932571557868	0.0	0.0	0.0008905391535349877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009932678512305484	0.0	0.00021505876335398672	0.0	0.0	0.0	0.0	1.170821842426539e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.207022456652806e-05	0.0	0.0	0.0	0.0	0.0	0.0002754867400923162	0.0
