# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	4915.0	2211.0	418.0	3149.0	15893.0	2106.0	5841.0	1646.0	13271.0	165.0	10258.0	965.0	965.0	6287.0	19967.0	4397.0	39106.0	863.0	14147.0	13188.0	1409.0	3546.0	7719.0	0.0	5859.0	32854.0	81.0	108657.0	9965.0	2225.0	20912.0	3057.0	6659.0	24277.0	4839.0	638.0	30073.0	12824.0	17737.0	2742.0	2970.0	5420.0	12137.0	3028.0	4526.0	2358.0	10538.0	3431.0	2534.0	14396.0	17740.0	19201.0	31162.0	17592.0	41550.0	15769.0	13584.0	11564.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus;__	0.0	0.0	22059.0	121.0	17.0	0.0	0.0	109.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	105.0	535.0	10.0	0.0	0.0	0.0	49.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;__	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	45.0	7.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	170.0	13.0	284.0	9.0	38.0	2665.0	256.0	0.0	534.0	0.0	0.0	0.0	43.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__;__	724.0	13.0	1124.0	78.0	41.0	45.0	126.0	630.0	45.0	120.0	67.0	299.0	1472.0	1351.0	451.0	576.0	136.0	56.0	64.0	215.0	0.0	27.0	174.0	0.0	13.0	0.0	0.0	0.0	27.0	172.0	613.0	24.0	686.0	1183.0	69.0	197.0	185.0	701.0	0.0	1554.0	0.0	7.0	0.0	0.0	13.0	19.0	0.0	0.0	6.0	0.0	115.0	15.0	52.0	28.0	98.0	5335.0	21.0	16.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudohongiellaceae;g__Pseudohongiella;__	0.0	165.0	0.0	0.0	76.0	0.0	0.0	0.0	2022.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	100.0	0.0	101.0	1504.0	0.0	0.0	83.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	59.0	0.0	249.0	0.0	0.0	200.0	326.0	0.0	36.0	9.0	60.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;__	631.0	63.0	0.0	16.0	38.0	0.0	127.0	0.0	1487.0	0.0	0.0	14.0	17.0	0.0	0.0	45.0	893.0	0.0	449.0	895.0	32.0	694.0	227.0	0.0	12.0	463.0	358.0	7553.0	36.0	238.0	1911.0	99.0	939.0	5633.0	76.0	0.0	674.0	74.0	106.0	330.0	0.0	102.0	1468.0	52.0	0.0	462.0	566.0	17.0	12.0	394.0	13.0	19.0	876.0	9.0	16.0	61.0	455.0	8.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__uncultured_bacterium	21.0	462.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	342.0	445.0	0.0	217.0	0.0	0.0	153.0	0.0	28.0	112.0	0.0	3.0	0.0	9.0	0.0	0.0	0.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	59.0	129.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0	25.0	0.0	0.0	13.0	0.0	0.0	147.0	0.0	0.0	135.0	9.0	0.0	435.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__unidentified_marine	0.0	0.0	0.0	38.0	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	0.0	48.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	10.0	38.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__uncultured_bacterium	0.0	10.0	0.0	8.0	19.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	13.0	16.0	0.0	5.0	0.0	0.0	186.0	299.0	920.0	246.0	0.0	0.0	83.0	0.0	44.0	12.0	0.0	0.0	11.0	5.0	43.0	0.0	230.0	15.0	49.0	0.0	616.0	35.0	508.0	62.0	17.0	377.0	537.0	0.0	126.0	0.0	18.0	0.0	546.0	14.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;__	0.0	22.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	12.0	0.0	1669.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	47.0	0.0	0.0	25.0	0.0	8.0	7.0	12.0	0.0	0.0	46.0	0.0
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__uncultured_euryarchaeote	0.0	52.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;__	0.0	23.0	187.0	5.0	10.0	0.0	0.0	4368.0	19.0	0.0	0.0	48.0	0.0	0.0	0.0	8.0	536.0	0.0	110.0	0.0	0.0	135.0	0.0	0.0	0.0	3.0	6.0	196.0	0.0	0.0	517.0	0.0	139.0	522.0	17.0	3647.0	10850.0	0.0	0.0	0.0	0.0	244.0	0.0	18.0	55.0	18.0	166.0	0.0	0.0	69.0	4.0	2.0	128.0	10.0	0.0	27.0	16.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Guggenheimella;s__uncultured_bacterium	0.0	0.0	0.0	28.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	92.0	0.0	16.0	16.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	23.0	57.0	4.0	3588.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__;__;__	3.0	76.0	11.0	14.0	25.0	0.0	16.0	0.0	209.0	0.0	0.0	0.0	4.0	0.0	31.0	0.0	579.0	0.0	9.0	59.0	97.0	0.0	101.0	0.0	101.0	81.0	0.0	680.0	5.0	0.0	4.0	21.0	9.0	56.0	3.0	0.0	196.0	4.0	0.0	1833.0	7.0	4.0	24.0	9.0	486.0	10.0	483.0	69.0	107.0	221.0	423.0	11.0	690.0	6.0	122.0	373.0	78.0	6.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Parvularcula;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	220.0	0.0	184.0	369.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Pirellula_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;__	0.0	3462.0	11.0	0.0	714.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	95.0	6091.0	547.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	15.0	0.0	628.0	166.0	15.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	242.0	4200.0	0.0	170.0	0.0	0.0	73.0	0.0	0.0	18.0	185.0	3299.0
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;s__uncultured_bacterium	0.0	54.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	28.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Lentimonas;s__uncultured_bacterium	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	77.0	34.0	0.0	368.0	0.0	189.0	358.0	1128.0	0.0	22.0	0.0	10.0	61.0	90.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonadaceae;s__uncultured_gamma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__uncultured_archaeon	0.0	13.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__uncultured_bacterium	2398.0	363.0	233.0	44.0	50.0	0.0	410.0	545.0	0.0	45.0	34.0	380.0	1090.0	206.0	42.0	1407.0	11869.0	0.0	6200.0	3491.0	13.0	2236.0	5040.0	0.0	0.0	77.0	177.0	9176.0	0.0	2730.0	12172.0	0.0	2475.0	13435.0	198.0	123.0	11187.0	5797.0	972.0	3231.0	0.0	8100.0	6816.0	0.0	0.0	648.0	37.0	1.0	18.0	76.0	0.0	0.0	415.0	0.0	0.0	0.0	1992.0	366.0
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__uncultured_bacterium	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__uncultured;s__Bergeyella_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Bacteroidetes	0.0	16.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	4518.0	0.0	12707.0	0.0	0.0	37.0	0.0	9.0	10.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	81.0	0.0	0.0	49.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__uncultured_bacterium	183.0	6.0	0.0	42.0	30.0	0.0	10.0	0.0	0.0	0.0	0.0	133.0	41.0	0.0	0.0	45.0	3165.0	0.0	441.0	109.0	21.0	692.0	146.0	0.0	60.0	6403.0	0.0	2066.0	55.0	241.0	86.0	0.0	384.0	272.0	0.0	0.0	1586.0	205.0	628.0	4769.0	0.0	180.0	1835.0	44.0	0.0	5.0	114.0	0.0	0.0	51.0	0.0	0.0	5.0	0.0	0.0	0.0	52.0	2.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Psychrilyobacter;s__uncultured_bacterium	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	320.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__	0.0	0.0	486.0	379.0	0.0	72.0	132.0	138.0	30.0	2039.0	933.0	457.0	2870.0	933.0	2394.0	53.0	0.0	30.0	0.0	0.0	15.0	1074.0	4209.0	0.0	5.0	0.0	56.0	0.0	22.0	0.0	0.0	35.0	0.0	0.0	13.0	0.0	0.0	128.0	0.0	972.0	349.0	0.0	0.0	4582.0	0.0	0.0	0.0	0.0	134.0	0.0	2397.0	730.0	104.0	372.0	3506.0	592.0	0.0	31.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__uncultured_bacterium	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	24.0	26.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	11.0	65.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	158.0	0.0	111.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	8.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__uncultured_bacterium	0.0	9.0	0.0	0.0	7.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	178.0	250.0	16.0	949.0	174.0	318.0	200.0	0.0	0.0	65.0	0.0	0.0	9.0	4.0	2.0
