# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia	0.0	0.003575065052607761	0.0	0.0	0.0021584254060254783	0.0	0.0	0.0	0.0	0.0	2.5295536181048583e-05	0.0001199076710932582	0.0	0.0	2.7235835096097104e-05	0.0	0.0	0.0	0.0	0.0	0.005315822388993121	0.0	0.0	0.0	7.285933664376269e-05	1.6121093053098583e-05	0.00013787873565199407	0.0	0.0001873728541346943	0.0	0.0	8.948781386534716e-05	0.0	0.0	0.00011941943781003123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0784170993815279e-05	0.0	0.0	0.00014610715742437432	1.207022456652806e-05	0.0	9.117313778866067e-05	0.0	0.0	1.0832710452482315e-05	0.0003598194156307803	0.00022926431628286122
d__Bacteria;p__Planctomycetota;c__Planctomycetes	0.0	0.0019346079873288834	0.0	0.000421822272215973	0.0023697397814405603	0.0	0.00033564305479932274	0.0	0.002047423445557731	0.0	0.00014334137169260864	0.0006894691087862346	0.0	0.0	0.00016341501057658264	0.00014280002284800366	8.119945930712978e-05	0.0	0.00039546533087266017	0.0003354804079441761	0.00047824007651841227	0.0	0.015606291340687955	0.0	0.0	0.00015046353516225342	0.005997725000861742	0.009775298000768484	0.00023198543845247868	2.1177691419858322e-05	0.0013516354789295047	3.158393430541664e-05	3.723562704795949e-05	0.00021093320775449336	1.8372221201543268e-05	0.0	0.0015916731561853026	5.532392156073812e-05	0.0	0.0	0.001545626487157064	1.65915209032424e-05	0.00011308539360784813	0.004825790260755969	0.0655226209048362	0.0013777794787400972	0.056282588416721936	0.0012609460584221727	0.007245881468316358	0.016497933192502267	0.00917940578284459	0.001128299048304281	0.013741094338148144	0.0005378805218585489	0.0010247195376620853	0.0015653266603836947	0.0028729331466770115	1.0189525168127164e-05
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	0.004746202593524189	0.0017309650412942641	0.0	0.0	0.004030067016844775	0.0	0.0	0.0	0.0	0.0	0.0	0.0005096076021463474	0.0	0.0	0.0	0.0003427200548352088	6.209370417604043e-05	0.0	2.6364355391510678e-05	0.0009207073418023499	0.004800794614280984	0.0	0.0006277390930332585	0.0	0.0	1.0747395368732388e-05	0.003067801868256868	0.0007376177607287195	0.0	0.0007412191996950412	0.014102063496831166	4.737590145812497e-05	0.0020945040214477213	9.320304528686917e-05	0.00014697776961234614	0.0	0.001515698303861422	0.0003772085560959417	0.0	0.0	0.0	0.0001617673288066134	0.0	8.164738642418825e-05	0.00021113626499947216	0.00036358069577863676	0.001121553783356789	5.4823741670529245e-05	0.00010633369031072224	0.009673511381138783	0.0004586685335280663	0.00034339536252738986	0.026824439610820948	0.00037766079194323645	0.00031081540478849985	0.00043330841809929263	0.003328329594584718	0.0005400448339107398
d__Bacteria;p__Myxococcota;c__Myxococcia	0.0	0.00022626994003846588	0.0	0.0	3.018776791644026e-05	0.0	0.0001491746910219212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2987949044951066e-05	0.0	0.002592494946831883	0.0	0.0	0.0	0.0028771375097357684	0.0	0.0	0.0	0.0	0.0027556888636748266	0.0	0.0	0.001914816928483465	0.0	4.654453380994936e-05	0.00043658268581743976	0.0	0.0	0.006446466219681286	0.0	0.0	0.0	0.0	0.0	0.0	8.594461728861921e-06	0.0	0.00013395078265528724	0.0003612697282928118	1.9935906062010635e-05	0.00019747685343419842	0.0008949063392242928	2.414044913305612e-05	4.9056480361055694e-05	0.000175833908592417	0.0	2.4282453499101548e-05	0.0004874719703617042	0.00028673109683077807	1.528428775219075e-05
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	0.001244322777328439	0.0016857110532865708	0.007390504321719972	0.001106111736032996	0.00018112660749864155	0.1081301841860037	0.0	0.001477668144334811	0.0	0.05873666356298594	0.004131604242904602	0.0	0.0	0.0005054078641463662	0.0021243951374955742	0.0	0.0	0.07570977917981073	3.515247385534757e-05	0.012066112005725532	0.00034948313284037817	0.001616887046056482	0.0006509886890715274	0.0289856360662732	0.0006669431585082892	0.00012359504674042246	0.0	7.450684451805247e-06	5.3535101181341234e-05	0.07005580321689132	1.5018171988105607e-05	0.0015212928357109018	0.0021503574620196603	0.00013244643277607722	0.00033988609222855044	0.052188640831227186	0.0	0.004486267093834401	4.177842395073488e-05	0.0006342996028217441	0.0035386711679648575	0.044734888235367316	0.0	0.012496347353765234	0.0	0.0025067932182632324	0.0	0.0	0.0004101442340556429	9.740477161624955e-05	0.002576992944953741	3.8155040280821094e-05	6.512366984904333e-05	0.004257267109178301	0.0003350978582876014	0.0005741336539815627	0.0006128174422461727	0.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	2.6664059514180836e-05	5.656748500961647e-05	0.0	0.0	0.0001660327235404214	0.0	0.0	3.81333714667048e-05	0.0011730030156841167	0.0	0.0	0.0	0.0	0.0	3.631444679479614e-05	0.0005426400868224139	1.4329316348317021e-05	0.0	0.0	0.0007268742172123815	0.0	0.0	1.1624798019134417e-05	0.0	0.0	0.0	0.0	2.980273780722099e-05	0.0001606053035440237	0.0007729857368248287	0.00030787252575616495	0.0004948149707848608	2.7926720285969615e-05	0.0	2.75583318023149e-05	0.0	0.0	0.0007242404277042081	0.0	4.149623569861877e-05	0.0	1.65915209032424e-05	0.0	0.0035280265396978186	2.3459584999941352e-05	0.024053733399670863	0.01057387965943588	0.006723384319413087	0.029340503262165713	0.003884015268197951	0.00030779072644646554	0.0020494707350841045	0.08244656602888886	0.0009555962462806134	0.0002573940070904764	0.08079035455461311	0.003783726042492424	0.00010189525168127165
d__Bacteria;p__Planctomycetota;c__Pla3_lineage	0.0	0.0004072858920692386	0.0	0.0	0.0008603513856185474	0.0	0.0	0.0	1.2796396534735819e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.909306617453204e-05	0.0	0.00033108928374351616	0.0	0.0	0.0	0.0	3.2242186106197163e-06	0.00031022715521698667	0.0008823739157923643	0.0	0.0	0.00010512720391673926	0.0	0.0	0.0004611098029981948	0.0	0.0	0.000664779957833957	4.023557931690045e-05	1.6711369580293953e-05	0.0	0.00012202314372292612	0.0	0.0	0.0	0.0	0.0	0.0010730250138846203	0.00015948724849608508	0.0	5.479018403414037e-05	0.0	0.0	1.3024733969808666e-05	0.0	0.0	0.0	2.811089184615471e-05	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.008745811520651315	0.009141305577554023	0.000338958429169794	0.0009280089988751406	0.04126667874177383	0.002576993430967638	0.0020138583287959365	0.009704943038276372	0.0014076036188209401	0.0	0.002816236361490076	0.006954644923408975	0.06122513922036595	0.0034512137008851857	0.00413984693460676	0.003912720626035301	0.010278896260526077	0.0019152771518702119	0.007171104666490904	0.004391065783980437	0.004267372990471986	0.0009125988235410818	0.008125733815374958	6.222000995520159e-05	0.029995628439801376	0.00010102551646608445	0.009134466236944607	0.013195162164147093	0.0001249152360897962	0.008058111585256092	0.04433364370888775	0.00015265568247618046	0.017109770628537385	0.02826995526253826	0.0009553555024802499	0.005818239258635215	0.00478641569640449	0.0066489294821178	0.0011530845010402828	0.0031714980141087203	0.0005389355514429237	0.0010286742960010286	0.0016750773928162503	0.00478711518297609	0.002686122482493285	0.023977190095296416	0.0011431221253444194	0.012803835668326331	0.005969877184587691	0.00030438991130077986	0.00016898314393139284	0.00023983168176516117	0.000683798533414955	0.0012588693064774549	0.0018454664659317177	0.0008991149675560322	0.00022488713476923768	2.037905033625433e-05
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	0.0011643305987858964	0.011867858355017536	0.0	0.0	0.008512950552436152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002674805718352511	0.0	0.0009403286756305475	3.3548040794417606e-05	0.00640105948570798	0.0	1.7437197028701625e-05	0.0	0.0	0.007440421813773432	0.00027575747130398814	0.0012453286869445915	1.7845033727113746e-05	0.0	0.0001802180638572673	0.0	0.0	0.0004218664155089867	1.8372221201543268e-05	0.0	0.00016714467511253774	0.0005280919785343184	0.0005848979353102883	0.0	7.11801671717069e-05	0.0	0.0	1.2891692593292881e-05	8.210854749979474e-05	0.0	0.00040979849776498056	0.002397292703956779	0.0002278579078086905	0.0003713556917869514	0.0	0.0	0.000488427523867825	0.0	0.00024768102569083583	7.582897316737621e-05	0.0004104190209538588	6.1137151008763e-05
d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	0.0	0.0019232944903269601	0.0	0.0	0.0010263841091589687	0.0	0.0	0.0	0.0015739567737725058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3882193913861703e-05	0.0	0.0	0.0	0.0007357539638744804	0.0	0.0	0.0	0.0	2.1494790737464776e-06	0.0	0.0002437438199233431	0.00010707020236268247	0.0	0.0	0.00015791967152708323	0.0	0.0001177301624676242	0.00011941943781003123	0.0	0.00018993713080970199	0.0	0.0	0.0	0.0	0.0	1.4135674200981016e-05	9.453907901748114e-05	0.0	0.0008228405220253359	0.0005392085496907639	2.4919882577513293e-05	4.55715815617381e-05	0.0003409167006568734	0.0	0.0	0.000410279120048973	0.0	0.0	7.041261794113505e-05	1.6866535107692827e-05	0.0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria	0.03064589240163184	0.011856544858015612	0.0	3.749531308586427e-05	0.00931292640222182	2.3008869919353912e-05	0.00012679848736863304	0.0	0.0003497681719494457	0.0	0.0	0.000599538355466291	0.00019093078758949882	0.0	0.00016341501057658264	0.0033700805392128863	0.0026604764020041935	0.0	0.004894981984357149	0.005274497524900101	0.013169995953353199	0.002946107071648927	0.00799786103716448	0.0	0.0012049813368006906	0.0006373205453658305	0.0	0.005828564008297934	0.000562118562404083	0.00015883268564893742	0.002305289400174211	0.0001000157919671527	0.004747542448614835	0.0042628129660152265	0.0013595443689142018	0.00018428812131423758	0.0015194970464776159	0.0006739459535580826	0.0020805655127465973	0.00026676151520540635	5.0842976551219215e-05	0.00036501345987133277	0.005223131617262486	8.594461728861922e-05	8.210854749979474e-05	0.0006314822610892112	0.0023671255331424537	0.0013606255887322258	0.00183805378965677	0.0005783408314714817	0.0004224578598284821	0.0001853244813639882	0.000234445211456556	0.00010299839780270085	0.00011169928609586713	0.00019498878814468168	0.0021814052072616054	0.13529142041980843
d__Bacteria;p__Chloroflexi;c__Anaerolineae	0.00039107287287465224	0.0	0.0	1.8747656542932134e-05	0.0003622532149972831	0.0	8.204608006205667e-05	0.0	8.530931023157213e-06	0.0	0.0	8.993075331994364e-05	9.546539379474941e-05	0.0	0.00011802195208308746	0.0	0.00041555017410119363	0.0	0.00020212672466824854	5.218584123576072e-05	7.357539638744804e-05	7.935641943835494e-05	0.0010636690187507992	0.0	0.0	3.116744656932393e-05	0.0013443176726069422	0.0005204835281332523	1.7845033727113746e-05	0.0	0.0014642717688402968	2.1055956203611097e-05	0.0	0.001128247390314732	0.0	0.0	0.0004482516287108967	0.0	6.684547832117581e-05	0.0	0.00022370909682536453	0.0	0.00038166320342648743	0.0005586400123760249	0.001337196344996657	0.001664816870144284	0.0018117407269609667	0.00014951929546507976	0.0009949795307646152	0.013070502791255486	0.00036814184927910586	0.000583227044292551	0.00273519413365982	0.00022888532845044633	0.00032052838618814043	0.0032877276223283827	0.0028897996817847044	0.00012736906460158957
d__Bacteria;p__Dadabacteria;c__Dadabacteriia	0.0	4.525398800769318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00011090210330104376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004081808721159083	0.0	0.0	3.0438991130077986e-05	0.0	0.0	3.9074201909426e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.005866093093119784	0.0024776558434212014	0.01861244945887708	7.499062617172853e-05	0.0	7.47788272379002e-05	0.0005966987640876848	0.0	0.0	0.005758612714020532	0.0004637514966525574	0.0	0.0	5.77608987595847e-05	0.0010621975687477871	0.0	0.0	0.002523659305993691	0.0	0.001550664996719747	0.0	0.008391941355606036	0.00035455633958359975	0.00394652634572993	0.00014571867328752537	0.0	0.0	0.0	0.0	0.0022871906733446987	0.0	0.0001000157919671527	0.0008378016085790885	0.0	0.0	0.0005704156135916878	2.279245569716424e-05	0.001780424384772845	0.0	0.0029995850376430136	0.0005592727420634114	0.0	0.0	0.00033518400742561495	0.0007741663049980646	0.0062000076543304375	0.0	0.0	4.55715815617381e-05	0.001345403407949447	0.0019191657060779615	7.08593605215249e-05	0.000957317946780937	0.0041428244449530785	0.00391918799475499	0.001478664976763836	0.023528816475231494	0.0
d__Bacteria;p__Latescibacterota;c__Latescibacterota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.659119831335828e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0004168313938498032	0.0	0.0	0.0004313668397526111	0.0	0.0	0.0	0.0	0.0	3.2561834924521666e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria	0.053843624178969166	0.01902930195723498	0.05538338619470741	0.0939538807649044	0.009795930688884864	0.0397506988944238	0.02071290584839376	0.08555221888555221	0.0070806727492204865	0.0072768463440815575	0.02363446263849306	0.006894691087862346	0.0052824184566428005	0.022772234335966268	0.02184313974706988	0.039784086365453816	0.008941493401349821	0.20527264533573683	0.017646541875384482	0.04336643406691716	0.01686715962182246	0.007132158197022151	0.057821745347174595	0.011821801891488303	0.15176599822895767	0.002344006929920534	0.026369308193443866	0.01769431118954435	0.0007405688996752204	0.07321127923845022	0.004122488210734989	0.000442175080275833	0.02758229073577599	0.007132485676163566	0.0003582583134300937	0.10242909295141814	0.01878858097969572	0.0465425063748246	0.007277801452218017	0.0597308672713261	0.14548209310365867	0.033448506140936675	0.06317232800418415	0.02031301029616515	0.0011847090424970382	0.016418538788319493	0.005348948812932378	0.0005283015106432819	0.003167224918540798	0.021678649482841542	0.016192206255997394	0.007238556213275774	0.0012764239290412494	0.005006866559853514	0.00767325530571609	0.0022532037741163215	0.12728611827938854	0.18671795394334623
d__Bacteria;p__Deinococcota;c__Deinococci	8.888019838060279e-05	0.0001810159520307727	0.0	0.0	0.0	0.0	0.001223232466379754	0.0	6.398198267367909e-05	0.0	0.0	0.002188314997451962	0.003532219570405728	0.0	0.0	0.0008568001370880219	0.04797932757294816	4.506534474988734e-05	0.0026452236576149047	0.0016252161984851195	0.0	0.00026782791560444794	0.0114329888518187	0.0	0.0	0.0	0.0	0.0021032217823953097	0.0	0.000264721142748229	0.00771183131589223	0.0	0.000437518617813524	0.024492779216701985	0.0	0.0	0.0006305912742882106	0.0	0.00035093876118617303	4.149623569861877e-05	0.009517805210388237	0.004077366261971819	0.011061165062267645	0.00029221169878130535	0.0	0.006525316697921849	0.00031274095882064304	0.00027411870835264624	0.0012911948109159128	0.006276519971022081	0.00016898314393139284	0.0003488460825675072	0.0002670070463810777	0.00020027466239414053	4.3708416298382785e-05	0.012430535244223457	0.041131856949293576	0.0002037905033625433
