# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	TB159	TB167	TB175	TB215	TB217	TB219	TB115	TB117	TB119	TB139	TB145	TB149	TB151	TB155	TB157
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	5193.0	2901.0	447.0	3646.0	16068.0	2244.0	5877.0	2178.0	22200.0	1437.0	45330.0	1512.0	1177.0	10802.0	24835.0	5178.0	41604.0	1027.0	15879.0	15089.0	1635.0	3617.0	12177.0	0.0	7244.0	210700.0	1187.0	181822.0	16881.0	2737.0	33013.0	4692.0	7359.0	30401.0	7266.0	638.0	40905.0	16979.0	20957.0	2844.0	4594.0	5511.0	12332.0	4319.0	6940.0	3103.0	20397.0	5747.0	4245.0	21053.0	25980.0	20469.0	37448.0	37564.0	47056.0	19328.0	18713.0	16343.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae	0.0	0.0	22059.0	121.0	17.0	0.0	0.0	109.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	105.0	535.0	10.0	0.0	0.0	0.0	49.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae	38.0	250.0	0.0	11.0	0.0	14.0	12.0	0.0	173.0	0.0	68.0	92.0	4.0	28.0	35.0	4.0	8.0	0.0	0.0	25.0	0.0	5.0	110.0	0.0	988.0	4944.0	0.0	39208.0	7.0	20.0	2078.0	0.0	3.0	1845.0	0.0	0.0	2631.0	0.0	30.0	0.0	12.0	0.0	2019.0	315.0	471.0	109.0	2895.0	26.0	173.0	3477.0	917.0	0.0	627.0	335.0	46.0	68.0	285.0	2.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	724.0	13.0	1199.0	78.0	41.0	45.0	126.0	630.0	79.0	577.0	67.0	314.0	1603.0	1404.0	451.0	724.0	136.0	56.0	64.0	215.0	0.0	27.0	318.0	0.0	13.0	0.0	13.0	0.0	27.0	172.0	613.0	89.0	686.0	1183.0	69.0	478.0	185.0	701.0	0.0	1554.0	0.0	7.0	0.0	0.0	13.0	19.0	0.0	0.0	6.0	0.0	221.0	15.0	52.0	28.0	117.0	6223.0	21.0	16.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudohongiellaceae	0.0	165.0	0.0	0.0	76.0	0.0	0.0	0.0	2022.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	100.0	0.0	101.0	1504.0	0.0	0.0	83.0	0.0	0.0	66.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	195.0	0.0	407.0	0.0	0.0	200.0	476.0	0.0	36.0	9.0	60.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales	21.0	550.0	0.0	0.0	279.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	24.0	0.0	0.0	0.0	342.0	663.0	0.0	220.0	0.0	0.0	187.0	0.0	2143.0	117.0	0.0	3.0	4.0	15.0	0.0	0.0	0.0	5.0	18.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	13.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	335.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	406.0	160.0	59.0	129.0	0.0	0.0	325.0	4.0	0.0	10.0	0.0	0.0	375.0	0.0	0.0	11.0	25.0	0.0	5.0	13.0	0.0	0.0	147.0	0.0	0.0	135.0	9.0	0.0	607.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11	0.0	17.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	93.0	0.0	407.0	34.0	28.0	193.0	0.0	0.0	9.0	0.0	0.0	2.0	137.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae	0.0	10.0	0.0	8.0	19.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	13.0	16.0	0.0	5.0	0.0	0.0	303.0	325.0	920.0	246.0	0.0	0.0	83.0	0.0	44.0	12.0	0.0	0.0	11.0	5.0	43.0	0.0	230.0	15.0	160.0	0.0	659.0	35.0	508.0	62.0	17.0	377.0	537.0	0.0	136.0	0.0	18.0	0.0	546.0	14.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family	129.0	30324.0	0.0	61.0	868.0	0.0	129.0	25.0	0.0	0.0	0.0	74.0	0.0	98.0	138.0	29.0	1046.0	0.0	3370.0	1043.0	406.0	2015.0	490.0	0.0	108.0	905.0	65.0	47700.0	34.0	24.0	1768.0	85.0	1870.0	5677.0	93.0	0.0	4021.0	4488.0	1046.0	207.0	27.0	32.0	8913.0	443.0	590.0	240.0	2957.0	1524.0	281.0	2101.0	80.0	96.0	6005.0	96.0	2318.0	318.0	3402.0	2016.0
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales	0.0	308.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured	290.0	104.0	187.0	122.0	51.0	0.0	10.0	4368.0	19.0	0.0	0.0	181.0	41.0	0.0	0.0	147.0	4741.0	0.0	1092.0	184.0	69.0	827.0	377.0	0.0	88.0	7742.0	6.0	5884.0	55.0	252.0	2808.0	5.0	617.0	794.0	17.0	3647.0	13567.0	244.0	759.0	4812.0	0.0	424.0	1959.0	82.0	144.0	23.0	628.0	0.0	39.0	217.0	579.0	2.0	160.0	12.0	0.0	49.0	161.0	2.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales	1195.0	0.0	2929.0	39.0	5.0	7.0	166.0	243.0	0.0	13.0	126.0	30.0	89.0	532.0	123.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	798.0	2.0	1659.0	2.0	193.0	69.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	751.0	613.0	57.0	4.0	3588.0	38.0	2.0	5.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	106.0	17.0	35.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__;__	3.0	76.0	11.0	14.0	25.0	0.0	16.0	0.0	209.0	0.0	0.0	0.0	4.0	0.0	31.0	0.0	579.0	0.0	9.0	59.0	97.0	0.0	101.0	0.0	101.0	81.0	0.0	680.0	5.0	0.0	4.0	21.0	9.0	56.0	3.0	0.0	196.0	4.0	0.0	1833.0	7.0	4.0	24.0	9.0	486.0	10.0	483.0	69.0	107.0	221.0	423.0	11.0	690.0	6.0	122.0	373.0	78.0	6.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae	19.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	27.0	21.0	0.0	143.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	39.0	0.0	0.0	102.0	1112.0	61.0	1378.0	762.0	708.0	1664.0	104.0	212.0	1318.0	36.0	10.0	566.0	56.0	28.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae	0.0	76.0	0.0	40.0	75.0	0.0	32.0	0.0	96.0	0.0	0.0	23.0	0.0	0.0	0.0	5.0	17.0	0.0	45.0	75.0	22.0	0.0	1036.0	0.0	0.0	7.0	34.0	5070.0	9.0	0.0	84.0	2.0	0.0	20.0	2.0	0.0	347.0	11.0	0.0	0.0	121.0	0.0	0.0	902.0	2790.0	25.0	7268.0	203.0	769.0	1802.0	1508.0	32.0	1743.0	15.0	62.0	241.0	348.0	2.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae	6904.0	16687.0	2095.0	992.0	13198.0	1192.0	5673.0	9298.0	492.0	618.0	17746.0	628.0	7.0	35338.0	9526.0	1680.0	6556.0	254.0	2754.0	1676.0	7219.0	8704.0	1392.0	0.0	7262.0	389.0	93.0	2090.0	413.0	20325.0	220.0	9089.0	6788.0	2112.0	5239.0	4959.0	13178.0	21102.0	258.0	2634.0	215.0	43737.0	3121.0	179.0	144.0	4369.0	2817.0	43366.0	3001.0	2150.0	3207.0	9455.0	2523.0	18067.0	21134.0	247.0	3400.0	8470.0
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20	15.0	81.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	37.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae	5.0	24.0	0.0	0.0	21.0	0.0	15.0	0.0	742.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	31.0	0.0	0.0	1097.0	0.0	31.0	3.0	0.0	1156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	4.0	0.0	0.0	0.0	10.0	0.0	312.0	2224.0	9.0	1848.0	30.0	350.0	718.0	1402.0	6.0	171.0	38.0	17.0	283.0	191.0	4.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	62.0	233.0	32.0	159.0	1196.0	5282.0	15164.0	34.0	4570.0	22.0	574.0	214.0	1838.0	194.0	149.0	366.0	7111.0	576.0	222.0	910.0	8670.0	1130.0	730.0	0.0	3372.0	176.0	1078.0	1691.0	12313.0	68.0	292.0	63479.0	166.0	391.0	28787.0	0.0	393.0	130.0	52.0	0.0	100.0	58.0	732.0	3133.0	3152.0	586.0	3260.0	6246.0	1659.0	10238.0	15098.0	67305.0	1488.0	1822.0	1606.0	22938.0	2045.0	3513.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae	10027.0	5043.0	3205.0	10427.0	3824.0	4096.0	1895.0	1052.0	19681.0	11994.0	22073.0	9423.0	1348.0	14546.0	10990.0	2982.0	50990.0	1928.0	29835.0	10137.0	5620.0	18330.0	13184.0	15.0	8430.0	353127.0	8010.0	282780.0	11903.0	4431.0	41230.0	9734.0	14793.0	55918.0	5981.0	3483.0	70543.0	46812.0	41423.0	9176.0	10775.0	22761.0	37758.0	7720.0	17561.0	5328.0	31439.0	44125.0	7227.0	32265.0	11793.0	4549.0	17917.0	9566.0	6224.0	3451.0	7888.0	21310.0
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.0	20.0	0.0	0.0	2.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	295.0	0.0	0.0	0.0	495.0	0.0	0.0	0.0	0.0	2589.0	0.0	0.0	255.0	0.0	5.0	89.0	0.0	0.0	1697.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	67.0	4.0	26.0	147.0	4.0	9.0	27.0	0.0	5.0	90.0	51.0	3.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae	1305.0	34.0	237.0	20978.0	0.0	601.0	259.0	37156.0	1469.0	14.0	240.0	66.0	10.0	38105.0	3363.0	1877.0	275.0	152.0	1686.0	468.0	0.0	1244.0	259.0	0.0	5170.0	33.0	0.0	3139.0	0.0	37.0	169.0	0.0	15885.0	178.0	35.0	5398.0	2098.0	623.0	159.0	4941.0	21.0	71596.0	4154.0	7.0	0.0	82.0	0.0	0.0	0.0	23.0	20.0	13.0	8.0	124.0	49.0	335.0	19.0	278.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	140.0	149.0	1221.0	109.0	7.0	0.0	0.0	155.0	0.0	9904.0	395.0	0.0	0.0	70.0	219.0	0.0	0.0	47.0	4.0	3237.0	19.0	163.0	103.0	3261.0	119.0	37.0	0.0	5.0	6.0	6616.0	2.0	289.0	231.0	27.0	37.0	5947.0	0.0	892.0	5.0	107.0	348.0	0.0	0.0	2733.0	0.0	131.0	0.0	0.0	54.0	9.0	207.0	5.0	10.0	724.0	45.0	106.0	109.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0	0.0	646.0	481.0	60.0	196.0	398.0	208.0	30.0	2309.0	2221.0	496.0	3203.0	1336.0	3365.0	60.0	0.0	97.0	25.0	0.0	15.0	1074.0	5016.0	0.0	22.0	9.0	56.0	0.0	22.0	3.0	0.0	35.0	27.0	0.0	13.0	0.0	0.0	128.0	0.0	972.0	372.0	0.0	0.0	4778.0	74.0	0.0	0.0	0.0	152.0	36.0	7875.0	2331.0	251.0	3660.0	5403.0	697.0	13.0	49.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae	81.0	155.0	38.0	5619.0	343.0	198.0	1853.0	296.0	4280.0	412.0	1380.0	59.0	216.0	209.0	2002.0	0.0	1636.0	18.0	913.0	116.0	7245.0	86.0	963.0	0.0	4259.0	297.0	0.0	3223.0	50507.0	85.0	947.0	14660.0	180.0	4247.0	30030.0	0.0	1535.0	230.0	368.0	680.0	306.0	0.0	39.0	287.0	53.0	643.0	727.0	156.0	49.0	356.0	3191.0	742.0	109.0	695.0	516.0	28.0	1784.0	2655.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	30.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	47.0	2.0	27.0	521.0	0.0	354.0	75.0	9.0	35.0	10587.0	0.0	9.0	264.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae	39.0	739.0	0.0	24.0	635.0	0.0	25.0	0.0	2262.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	27.0	48.0	393.0	2471.0	293.0	1163.0	5.0	0.0	4211.0	4165.0	324.0	752.0	1325.0	0.0	28.0	26754.0	103.0	1272.0	6894.0	16.0	7781.0	2506.0	1861.0	5.0	159.0	8.0	261.0	132.0	101.0	365.0	9005.0	13719.0	326.0	1217.0	1348.0	6827.0	1092.0	52.0	222.0	214.0	3077.0	11756.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae	344.0	0.0	43.0	1754.0	13.0	0.0	20.0	290.0	28.0	0.0	20.0	8.0	0.0	0.0	139.0	0.0	0.0	0.0	9.0	0.0	79.0	15.0	147.0	0.0	2895.0	0.0	115.0	3060.0	0.0	0.0	45.0	0.0	241.0	879.0	0.0	619.0	193.0	0.0	0.0	201.0	27.0	0.0	4.0	61.0	80.0	0.0	0.0	0.0	0.0	32.0	25.0	0.0	17.0	60.0	39.0	0.0	0.0	11.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__uncultured	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	124.0	0.0	0.0	52.0	0.0	0.0	42.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae	85.0	130.0	0.0	3.0	156.0	0.0	88.0	0.0	1063.0	0.0	0.0	115.0	11.0	0.0	0.0	12.0	923.0	0.0	638.0	2908.0	39.0	0.0	167.0	0.0	7.0	182.0	58.0	1933.0	34.0	10.0	1182.0	28.0	9.0	1398.0	23.0	0.0	3271.0	201.0	59.0	0.0	4136.0	17.0	52.0	884.0	720.0	489.0	7789.0	644.0	933.0	4179.0	2909.0	110.0	1382.0	33.0	58.0	1727.0	24037.0	54.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured	22.0	73.0	15.0	97.0	75.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	7.0	107.0	7.0	3.0	303.0	0.0	17.0	172.0	218.0	210.0	33.0	0.0	49.0	15.0	0.0	325.0	69.0	0.0	12.0	210.0	6.0	252.0	279.0	11.0	53.0	635.0	3.0	58.0	44.0	0.0	54.0	214.0	29.0	93.0	242.0	1854.0	134.0	38.0	10.0	0.0	24.0	7.0	37.0	10.0	340.0	1368.0
d__Bacteria;p__Planctomycetota;c__Pla3_lineage;o__Pla3_lineage;f__Pla3_lineage	0.0	36.0	0.0	0.0	57.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	18.0	0.0	0.0	0.0	0.0	3.0	9.0	829.0	0.0	0.0	14.0	0.0	0.0	94.0	0.0	0.0	175.0	8.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	199.0	32.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__uncultured;f__uncultured	0.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	5.0	0.0	13.0	0.0	0.0	36.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	147.0	10.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae	50.0	122.0	0.0	88.0	41.0	0.0	0.0	0.0	397.0	0.0	0.0	0.0	7.0	43.0	0.0	9.0	1143.0	0.0	24.0	547.0	0.0	0.0	158.0	0.0	31.0	1235.0	204.0	3985.0	18.0	0.0	609.0	14.0	91.0	44.0	6.0	0.0	360.0	80.0	0.0	0.0	26.0	0.0	0.0	464.0	1146.0	419.0	2385.0	2148.0	1348.0	3516.0	5911.0	30.0	2339.0	26.0	108.0	1161.0	774.0	44.0
