# Constructed from biom file
#OTU ID	16S0064C	16S0073C	16S0074C	16S0084C	16S0087C	16S0088C	16S0089C	16S0090C	16S0092C	16S0093C	16S0094C	16S0113C	16S0117C	16S0118C	16S0119C	16S0120C	16S0123C	16S0141C	16S0142C	16S0143C	16S0146C
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;__	0.008294514220571182	0.0023011197525353183	0.015281896410573616	0.0037744873767832634	0.04272100321494084	0.00042961917328996225	0.0005766531355514246	0.029305010115434963	0.027318376560556502	0.008097165991902834	0.019232525804061665	0.002504696305572949	8.446500802417576e-05	0.03281996813595327	0.0	0.04316102470265325	0.015610261342408492	0.007468941496395909	0.027249065401776743	0.00545533848487413	0.010291084320210534
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;__	0.0	0.0025274594003256777	0.00016676672670268828	0.0006862704321424115	0.001661798449414216	0.012704452695860312	0.0025797640274668994	0.0011007973342853743	0.0	0.00022951150770699643	0.0	0.005009392611145898	0.0	0.0008497079129049389	0.005936675461741424	3.43092406221409e-05	0.00023119462888638171	0.0	0.00024118663826024037	0.005579027543600393	0.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter;__	0.004786052636751381	0.00015089309852690612	0.0	0.0	0.0	0.0008592383465799245	0.0	0.0005057717481851719	0.0	0.0007987000468203476	0.0	0.0	0.0	0.022304832713754646	0.016710642040457344	0.0	0.0010634952928773559	0.0005680865726685169	0.0	0.0	0.00017337031900138697
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__dgA-11_gut_group;s__uncultured_bacterium	9.827623484089077e-05	0.00282924559737949	0.0	0.0005926881004866281	0.006775024447611804	0.0	4.552524754353352e-05	0.0	0.0	0.0	0.00029432361388801495	0.0	0.0	0.0	0.0	0.009618023787740165	0.00046238925777276343	0.0	1.5074164891265023e-05	0.00010415920734843207	0.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__gut_metagenome	0.0011989700650588675	0.007154847755150798	0.0	0.0	0.0	0.0	0.0	0.0	0.0010595660386050582	0.0	0.0014817671595741442	0.0	4.692500445787542e-05	0.0	0.0	0.058428636779505945	0.0018495570310910537	0.0	0.0024319652691240905	0.0006314651945498695	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__bacterium_episymbiont	0.0007960375022112153	0.0	0.0	0.0	0.0	0.0001227483352257035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015576637054307192	0.00016925871194120213	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.590230154139929e-05	0.0	0.0	0.0	0.0018410338112940343	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_planctomycete	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010557529354521837	0.0	0.0	0.0	0.002088865285891308	0.0	0.0	0.0	0.0	0.00016079109217349358	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;__	0.0	0.01612669990506309	0.0	0.0	5.113225998197588e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.019411396368190358	0.0007414150704344317	0.0	0.0	0.0010292772186642268	0.0	0.0	0.0	0.00010415920734843207	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_bacterium	0.0011596595711225112	2.5148849754484355e-05	6.064244607370483e-06	0.00038472736347377616	0.0	0.0007978641789670727	3.0350165029022344e-05	0.004760204688801619	0.0	0.030323060398248367	0.002212501649227147	0.0	0.0	0.012639405204460967	0.0006596306068601583	0.004117108874656907	0.00654743189006233	0.0	0.0014169714997789122	0.0006900547486833625	0.004111988335289306
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__;__	0.008717102030387011	0.006790189433710776	0.00015160611518426207	0.009410223349831551	0.0006263701847792045	0.0048485592414152885	0.014006601160893813	0.011126978460073784	0.0012668724374625697	0.002643972568784599	0.00025372725335173703	0.0	0.0	0.0	0.0	0.005558096980786825	0.011892651709915476	0.016381381661047887	0.004085098685532821	0.024894050556275266	2.667235676944415e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.033708748550425535	0.0026343420117822362	0.0002698588850279865	0.00020796073701285196	0.00026844436490537334	0.1699450701199865	0.029234796464205775	0.013269070570034512	0.0030635278942276684	0.08001689204696724	0.006201094071916453	0.0	0.0	0.04291024960169942	0.0	0.006987648673376029	0.016951190189949505	0.026001601817877033	0.009190215862041242	0.0009113930642987806	0.0015425512998328533
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__uncultured_bacterium	0.0006093126560135228	0.00525610959868723	0.0	0.0	0.0	0.0	0.0	0.0	0.0002533744874925139	0.0	0.000568349047507891	0.002504696305572949	6.569500624102559e-05	0.0	0.0043975373790677225	0.017177493138151874	0.00030517691013002386	0.0	0.0006733126984765044	9.764925688915508e-05	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Bernardetiaceae;g__Bernardetia;s__Bernardetia_litoralis	0.0	0.0	0.0	0.0	0.0	0.0	1.5175082514511172e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella;s__uncultured_bacterium	0.0014348330286770054	0.0	0.0	0.0	0.0	0.0011661091846441832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008213843158081076	0.0	0.0	0.0	0.0	0.0014219962214093338	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Sphingobacteriia	5.896574090453446e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003121356504815151	0.0	0.0	0.0	0.0001770224818551956	0.0006596306068601583	9.149130832570906e-05	0.0	0.0	0.00032158218434698716	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;__	0.00018672484619769247	0.001414622798689745	0.08031788770231836	0.0	0.0007286347047431562	0.00030687083806425877	0.01811904852232634	0.1926395334999405	0.043511309715759894	0.0007803391262037879	0.0035318833666561794	0.0	0.0	0.013913967073818374	0.0	0.00017154620311070448	0.0001757079179536501	0.0003166384175529438	0.0022761988985810187	0.0014712488037966031	0.00012447099825740602
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;__	0.000511036421172632	9.430818657931633e-05	0.0	0.0	0.004863956230785456	0.0	0.0	0.0	0.0	0.0	0.0015934071510489084	0.0	0.0	0.0	0.0	0.00010292772186642269	0.0	0.0	0.0003969530088033123	9.113930642987806e-05	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__	0.006810543074473731	0.01796885314957907	6.973881298476056e-05	0.0	0.002940104948963613	0.0	6.070033005804469e-05	0.0	0.0024646427419726356	0.0	0.002780850696735038	0.0	0.0036883053503890084	0.0	0.0	0.0	0.0005548671093273161	0.0018905176106837527	0.0006984363066286128	0.003938520027862588	0.0
d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriales;g__Kapabacteriales;s__uncultured_bacterium	0.0009631071014407296	0.0	0.0	0.0	0.0	0.0009512995979992021	0.00014416328388785614	0.0	0.0	0.0	0.0	0.0	0.0	0.0010267303947601345	0.0	0.0	8.323006639909742e-05	0.0	0.0	0.0	3.1117749564351506e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aurantivirga;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006977149834292691	5.0745450670347404e-05	0.0	0.0	0.0	0.0	0.00012580054894784995	0.0	0.0	1.5074164891265023e-05	0.0	4.000853515416622e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;__	0.006240540912396564	0.0	0.0	3.1194110551927794e-05	0.0	0.000490993340902814	0.0	0.0013983101273354753	0.0	0.00449842555105713	0.011458322761364444	0.0	0.0	0.002301292264117543	0.0	0.0009149130832570906	0.01844933138513326	0.0	0.00018591470032560195	0.0018423159799753925	0.00020448806856573847
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	0.04176739980737858	0.0016849729335504516	0.0022680274831565605	0.015077153433431767	0.002396824686655119	0.025255469972688495	0.04479684358283698	0.10564679281209093	0.0048601833509927675	0.11124881801573532	0.019882067572642114	0.0	0.0	0.0010267303947601345	0.16402814423922604	0.019945105215004574	0.054062552018791496	0.0048985825774367185	0.058769144189411905	0.0159949482784436	0.02197802197802198
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas;s__uncultured_marine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001035207193675087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.039554608674679e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Maritalea;s__Maritalea_sp.	0.000756727008274859	0.0	0.0	0.0	0.0	0.0	0.0009560301984142039	0.0	0.0	3.672184123311943e-05	0.0	0.0	0.0	0.0006018764383076651	0.0	0.0	0.00010172563671000795	0.0	0.00593922096715842	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;__	0.0	0.012448680628469756	0.01343230180532562	0.0005614939899347003	0.0049598292182516605	0.043268788167060486	0.002572176486209644	0.043198857550874686	0.0013129405260975723	0.0	0.0	0.0	0.0	0.0	0.0	0.0019441903019213175	0.00029592912497456857	0.0005680865726685169	0.005351328536399084	0.003684631959950785	0.012433763647355881
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Marinifilum;s__uncultured_bacterium	0.036686518466104524	0.013970186038616059	1.5160611518426207e-05	0.005677328120450859	0.0	0.0012888575198698867	0.017929359990894952	0.0009817922170653338	0.0	0.0015882196333324152	0.016725700540946502	0.0068879148403256105	0.0	0.038874137015400954	0.0028583992963940193	0.033371454711802376	0.015416057854143933	0.007590009126636741	0.030535233348072517	0.03697651860869339	0.002293822682172197
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.03279477956640525	3.772327463172653e-05	0.0	0.00033273717922056314	0.0	0.004603062570963881	0.0	0.0029453766511960016	0.0	0.00020197012678215687	0.0	0.0	0.0	0.02825278810408922	0.0	0.005500914913083257	0.015841455971294875	0.0	0.0026530530208626443	0.0	0.0012491553753689675
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium_phosphoreum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.574565416285453e-05	0.0	0.0	0.00013566748402138521	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.00021480958664498112	0.0	0.008092347970962751	0.0	0.00011934598400763814	0.0	0.0	0.0	0.0	0.0	9.149130832570906e-05	7.398228124364214e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;__	0.0	0.034057829780010436	5.761032377001959e-05	0.0	0.0	0.0	0.0	0.0	0.0004146127977150228	0.0	0.0001522363520110422	0.0	0.0	0.0	0.005936675461741424	0.0	0.0	0.0	4.0197773043373395e-05	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__uncultured_bacterium	0.0	0.0	0.0013189732021030801	0.0	0.0	0.0	0.0	0.0	0.0029713917169576633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1283222668170973	0.04533517107787442	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;__	0.000766554631758948	0.0	0.0	0.0	0.0	0.0	0.002860503053985356	0.0	0.0	0.0	0.00018268362241325066	0.0	0.0	0.00042485395645246946	0.0	2.2872827081427266e-05	0.000619601605415503	0.0	0.00019093942195602364	0.0	6.223549912870301e-05
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Rhodobacteraceae_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.00014416328388785614	0.0016065690824705462	0.0	0.0	0.0	0.0	0.0	0.0022304832713754648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002864378202081882	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae;g__Moritella;s__Moritella_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027357771718673975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.532138119548178e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__uncultured;s__uncultured_Alphaproteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5123608152108374e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;__;__	0.00014741435226133616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014688736493247771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012561804076054186	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010412947756753541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024044241404183698	0.0	0.0	0.0	0.00010224403428286923
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6068088635002536e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__uncultured;s__uncultured_bacterium	0.00037344969239538493	0.0	0.0	0.0	8.30899224707108e-05	0.0	0.0	0.0	0.0	0.0	0.00274025433619876	0.005009392611145898	0.0	0.0	0.0	0.0	0.000656592746037324	0.0	0.0	0.0010676318753214287	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__Bacterioplanoides_pacificum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002131308928154591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;s__marine_metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.398228124364214e-05	0.0	0.0	1.9529851377831013e-05	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.925383791503035e-05	0.0	0.0005049253169553922	0.0	0.0	0.0	0.00010621348911311737	0.002638522427440633	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__marine_metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.508276184967914e-05	0.0	0.0	0.0	0.0001770224818551956	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__uncultured;s__uncultured_delta	7.862098787271262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018360920616559715	0.0	0.0	0.0	0.0	0.0	2.2872827081427266e-05	0.00014796456248728428	0.0	0.0015375648189090325	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium	1.9655246968178154e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides_odoratimimus	0.0	0.0013706123116193974	0.0	0.0	0.028966425279789335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Pleurocapsa_PCC-7319;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003888380603842635	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;__;__;__	0.05370796234054681	0.010876877518814483	0.0	0.04925550056149399	0.0	0.018442937367661952	0.2446223301339201	0.04531119838153041	0.0	0.0002111505870904367	0.03243649206848606	0.0	0.0	0.000283235970968313	0.00043975373790677223	0.19502516010978957	0.035890654188321894	0.042615805844772675	0.04126803875065321	0.014120082546171824	0.17837583128845264
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__uncultured;s__uncultured_organism	0.0	0.0	0.0	0.0	0.033018656883360926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008348581884720952	3.699114062182107e-05	0.0	0.0	0.0	1.3336178384722074e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__uncultured;s__uncultured_Bacteroidetes	0.0	0.0	0.0	0.0	0.0	0.00021480958664498112	0.0	0.0	0.0	0.00015606782524075756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.603980183710802e-05	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000963948332369385	0.00023342907308359804	0.0	0.0	0.0	0.0	0.0	5.548671093273161e-05	0.0	0.00019093942195602364	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Marinobacteraceae;g__Marinobacter;s__Marinobacter_maritimus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0856080722251726	0.0	0.00030878316559926805	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41;s__uncultured_bacterium	0.009316587062916446	0.005520172521109316	2.728910073316717e-05	0.0	0.0	0.0	0.0	0.00023801023444008093	0.0024646427419726356	0.0	0.05850950462291055	0.003757044458359424	0.0	0.0	0.014951627088830254	0.019098810612991766	0.0005548671093273161	0.0	0.004215741447923785	0.008879572426453835	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavirhabdus;s__Flavobacteriaceae_bacterium	0.0006093126560135228	0.0	0.0	0.0	0.0	0.011783840181667535	0.0	0.0	0.0	0.00029377472986495543	0.0	0.0	0.0	0.0	0.0	0.0	0.0004901326132391292	0.0	0.01536057402419906	0.0	0.0
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;__	0.0	0.0	0.0	0.0	0.0	0.0016264154417405714	0.0	0.0	0.0	0.0011108356973018626	0.0	0.0	0.0	0.0	0.0	0.0002744739249771272	0.0	0.0	0.0	0.0	0.0008757423805967495
