# Constructed from biom file
#OTU ID	16S0064C	16S0073C	16S0074C	16S0084C	16S0087C	16S0088C	16S0089C	16S0090C	16S0092C	16S0093C	16S0094C	16S0113C	16S0117C	16S0118C	16S0119C	16S0120C	16S0123C	16S0141C	16S0142C	16S0143C	16S0146C
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae	2535.0	540.0	33.0	545.0	1148.0	152.0	578.0	1260.0	17.0	1873.0	635.0	0.0	10.0	715.0	116.0	5370.0	1802.0	111.0	5104.0	6525.0	7568.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	412.0	2056.0	6.0	61.0	1371.0	0.0	20.0	0.0	73.0	0.0	2098.0	29.0	21.0	0.0	38.0	2542.0	83.0	0.0	296.0	1112.0	0.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	122.0	1138.0	0.0	147.0	8899.0	0.0	71.0	0.0	46.0	4.0	146.0	0.0	3077.0	0.0	17.0	6168.0	213.0	5555.0	810.0	97.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	9.0	10.0	0.0
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	228.0	0.0	3.0	0.0	0.0	165.0	0.0	5.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae	0.0	22292.0	0.0	31.0	393.0	159.0	8.0	11.0	0.0	0.0	0.0	46.0	241.0	0.0	10.0	90.0	0.0	623.0	0.0	62.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae	929.0	4.0	2.0	43.0	0.0	122.0	4.0	335.0	0.0	4285.0	1353.0	0.0	0.0	584.0	18.0	487.0	3424.0	0.0	997.0	3053.0	1027.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	1133.0	1344.0	50.0	926.0	495.0	298.0	1897.0	916.0	55.0	288.0	25.0	7.0	0.0	12.0	11.0	486.0	1635.0	1759.0	813.0	3824.0	6.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Bernardetiaceae	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae	146.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	411.0	0.0	4.0	0.0	0.0	313.0	0.0	3.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae	19.0	248.0	26489.0	0.0	114.0	17.0	2388.0	6524.0	1889.0	85.0	398.0	0.0	0.0	520.0	9.0	36.0	83.0	34.0	1448.0	226.0	28.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	238.0	260.0	0.0	7.0	3617.0	0.0	40.0	0.0	20.0	2.0	685.0	0.0	0.0	0.0	14.0	140.0	0.0	830.0	417.0	305.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	1891.0	3221.0	27.0	21.0	2555.0	0.0	56.0	0.0	107.0	6.0	1449.0	6.0	422.0	0.0	0.0	164.0	298.0	570.0	384.0	819.0	0.0
d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriales	98.0	0.0	0.0	0.0	0.0	31.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	9.0	0.0	0.0	0.0	7.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae	120.0	0.0	0.0	5.0	0.0	0.0	304.0	10.0	4.0	33.0	0.0	0.0	0.0	281.0	0.0	0.0	40.0	0.0	2140.0	0.0	19.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	12583.0	8998.0	41192.0	458.0	10337.0	12356.0	1091.0	2140.0	2533.0	0.0	3637.0	0.0	0.0	0.0	0.0	6511.0	2247.0	610.0	5144.0	5843.0	22662.0
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured	3337.0	6.0	0.0	32.0	0.0	150.0	0.0	99.0	0.0	25.0	0.0	0.0	0.0	798.0	0.0	481.0	1713.0	0.0	528.0	0.0	281.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	5442.0	19.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	15.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	8.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae	1081.0	217.0	571.0	33224.0	14.0	67.0	36674.0	1807.0	145.0	1614.0	1190.0	2.0	0.0	0.0	5.0	36.0	15304.0	5031.0	613.0	4338.0	67714.0
d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	426.0	57.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	13.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	128.0	315.0	19.0	111.0	22.0	33.0	345.0	20.0	35.0	424.0	621.0	77.0	8.0	57.0	193.0	0.0	16.0	0.0	2291.0	350.0	96.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae	67.0	0.0	0.0	0.0	0.0	291.0	80.0	34.0	0.0	5076.0	486.0	0.0	0.0	10.0	0.0	6.0	128.0	0.0	32.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	5.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae	38.0	0.0	0.0	0.0	582.0	0.0	0.0	0.0	0.0	0.0	270.0	8.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	164.0	2.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae	114.0	167.0	1050.0	4535.0	528.0	7.0	944.0	122.0	249.0	2490.0	4842.0	9.0	0.0	83.0	0.0	1202.0	2531.0	11.0	11819.0	85.0	38.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria	28.0	0.0	0.0	7.0	0.0	11.0	0.0	16.0	0.0	1532.0	82.0	0.0	0.0	0.0	3.0	0.0	161.0	0.0	25.0	13.0	6.0
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	15.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	325.0	0.0	0.0	0.0	0.0	24.0	0.0	3.0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae	29.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	288.0	143.0	0.0	0.0	0.0	0.0	2.0	80.0	0.0	308.0	5.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__uncultured	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	4.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;__	5465.0	1730.0	0.0	4737.0	0.0	601.0	32240.0	1523.0	0.0	23.0	3196.0	0.0	0.0	8.0	2.0	17053.0	3881.0	4576.0	8213.0	2169.0	40126.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae	0.0	0.0	0.0	0.0	5166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	4.0	0.0	0.0	0.0	3.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	715.0	136.0	0.0	0.0	0.0	0.0	25.0	179.0	0.0	201.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Marinobacteraceae	0.0	3.0	212.0	0.0	57.0	0.0	38.0	0.0	106.0	0.0	0.0	0.0	0.0	2418.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41	948.0	878.0	9.0	0.0	0.0	0.0	0.0	8.0	107.0	0.0	5765.0	6.0	0.0	0.0	68.0	1670.0	60.0	0.0	839.0	1364.0	0.0
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	121.0	0.0	4.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	197.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	24.0	0.0	17.0	0.0	7.0	24.0	51.0	23.0	131.0	23.0	56.0	54.0	8.0	171.0	128.0	11.0	0.0	0.0	110.0	0.0	4.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;__	0.0	0.0	0.0	15.0	348.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	869.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae	21.0	591.0	0.0	0.0	8.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	15.0	765.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	158.0	0.0	0.0	0.0	7.0	0.0	19.0	9.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae	1055.0	1509.0	3388.0	15.0	0.0	0.0	0.0	0.0	322.0	0.0	134.0	0.0	160.0	15.0	88.0	0.0	1745.0	5343.0	464.0	257.0	4596.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	6110.0	5697.0	158.0	17674.0	0.0	554.0	5483.0	2157.0	21.0	14674.0	6052.0	11.0	4.0	227.0	16.0	13597.0	19469.0	14278.0	21154.0	24380.0	23865.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae	105.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	906.0	121.0	8.0	5.0	30.0	0.0	101.0	277.0	0.0	36.0	581.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	580.0	3767.0	1145.0	4504.0	8901.0	472.0	2500.0	3790.0	809.0	9970.0	4874.0	0.0	4.0	92.0	0.0	1212.0	7848.0	137.0	2843.0	1518.0	7528.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.0	109.0	6355.0	0.0	0.0	0.0	0.0	356.0	796.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	12394.0	9.0	0.0	84.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	4.0	80.0	15.0	0.0	0.0	63.0	0.0	0.0	60.0	0.0	1367.0	0.0	8.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae	0.0	20902.0	0.0	99.0	49.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	98.0	0.0	40.0	48.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae	2270.0	6945.0	12138.0	0.0	0.0	71.0	2402.0	45.0	446.0	17.0	17.0	3.0	0.0	0.0	0.0	0.0	646.0	4398.0	3784.0	2472.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	59.0	6.0	8.0	9.0	28.0	10.0	134.0	205.0	8.0	0.0	123.0	17.0	180.0	185.0	0.0	5.0	0.0	6.0	0.0	10.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiales_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	543.0	10625.0	27.0	267.0	12321.0	8.0	373.0	0.0	112.0	0.0	503.0	14.0	75511.0	0.0	63.0	870.0	88.0	0.0	83.0	180.0	11.0
d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B);f__SAR324_clade(Marine_group_B)	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	65.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae	195.0	97.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2039.0	173.0	6.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__	351.0	1160.0	0.0	0.0	1037.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	2109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae	3316.0	4175.0	59.0	137.0	110.0	24.0	438.0	106.0	53.0	38.0	26.0	5.0	3.0	641.0	30.0	176.0	801.0	3145.0	596.0	1102.0	20.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	46.0	32.0	4941.0	28.0	23.0	218.0	184.0	319.0	557.0	210.0	1032.0	0.0	0.0	1043.0	0.0	61.0	152.0	0.0	103.0	0.0	53.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	592.0	16944.0	369.0	20.0	5783.0	6.0	5.0	0.0	20.0	0.0	128.0	11.0	6788.0	14.0	25.0	1014.0	77.0	165.0	442.0	36.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family	78.0	5.0	0.0	23.0	0.0	65.0	91.0	28.0	0.0	3125.0	1872.0	0.0	0.0	65.0	0.0	22.0	1799.0	4.0	4357.0	171.0	31.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae	35.0	0.0	0.0	16.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	25.0	10.0	7.0	0.0	0.0	15.0	0.0	16.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales	19.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	15.0	0.0	15.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	59.0	368.0	0.0	0.0	361.0	0.0	0.0	0.0	0.0	0.0	282.0	7.0	871.0	0.0	13.0	509.0	16.0	0.0	30.0	131.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae	1939.0	0.0	0.0	1946.0	0.0	73.0	152.0	138.0	0.0	1620.0	10589.0	0.0	0.0	195.0	34.0	473.0	1404.0	0.0	3945.0	1240.0	1863.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured	14.0	15.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	16.0	193.0	0.0	0.0	0.0	0.0	0.0	5.0	11.0	645.0	1741.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae	41.0	0.0	0.0	0.0	0.0	106.0	0.0	5.0	6.0	324.0	0.0	0.0	0.0	55.0	0.0	9.0	3.0	0.0	191.0	0.0	16.0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae	35.0	0.0	0.0	0.0	0.0	370.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae	316.0	0.0	0.0	18.0	0.0	31.0	0.0	135.0	0.0	658.0	35.0	0.0	0.0	0.0	0.0	81.0	423.0	0.0	1527.0	666.0	14.0
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae	988.0	28.0	0.0	0.0	14.0	0.0	44.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1286.0	0.0	0.0	0.0	0.0	11.0	0.0	8.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0	3.0	0.0	118.0	3485.0	0.0	47.0	0.0	0.0	0.0	6.0	0.0	1562.0	0.0	8.0	482.0	211.0	11.0	6.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1	17.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae	31.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	44.0	380.0	1078.0	0.0	0.0	313.0	0.0	0.0	84.0	15.0	2508.0	0.0	7.0
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	3.0	0.0	0.0	21.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1)	2902.0	0.0	4.0	0.0	0.0	7.0	0.0	8.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	28.0	20.0	0.0
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22	276.0	0.0	4.0	0.0	0.0	6.0	0.0	60.0	0.0	171.0	255.0	0.0	0.0	0.0	0.0	8.0	384.0	0.0	66.0	26.0	14.0
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrosopumilales;f__Nitrosopumilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	16.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	25.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0	36.0	0.0	46.0	3.0	0.0	0.0	4.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae	0.0	0.0	25436.0	0.0	11221.0	0.0	11340.0	0.0	3490.0	0.0	0.0	12.0	0.0	15.0	0.0	0.0	0.0	10581.0	0.0	0.0	0.0
