# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__pItb-vmat-80	0.0	5.624233698158626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5291766912694205e-05	0.0	0.0	0.0	7.264802034144569e-05	0.0	0.0	0.0	1.3659460542371646e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.524153810119366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	0.060046779487784266	0.001608530837673367	0.037842731668060334	0.006382411998524772	0.00017922485251288178	0.0004790753239822681	0.018858003298357993	0.1837749032982573	0.0	0.1353407006397924	0.00013810485611200304	0.017000644428759936	0.012461627306160907	0.04160248871353238	0.0014407480735803984	0.06417350946090682	0.12360844921094483	0.0004837149306675266	0.13471407456369863	0.008831343934647263	0.0	0.061422293491388495	0.0	0.0068879148403256105	0.028092957182144353	3.754000356630034e-05	0.021118392413849902	3.5418030464391445e-05	0.008709506107275625	0.0	0.003518029903254178	0.033105148953283335	9.592326139088728e-05	0.15550091491308327	0.048293866745109576	0.0	0.18004512919155863	0.06559586978345046	0.0008072987588997393	0.13296950958296858	0.0452776530459512	0.10629296136994011	0.24191328286304198	0.15871259219717337	0.009457528388947672	0.1060892990504641	0.177068622416228
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	0.014770918096585884	0.0008323865873274766	1.2574424877242177e-05	0.0002151374830963406	0.0	0.004363223995003063	0.0003266489798194667	0.0	2.1984689861980117e-05	0.0	0.0	0.0003682450056771105	0.0003951247682441263	0.0	0.00023237872154522555	0.0022610972271807687	0.00038229417281735514	0.004560740774865251	0.006215171628705463	0.012384502518142522	0.0	0.050694705219677054	0.0	0.0	0.0037381390350957073	0.0	0.0	2.442622790647686e-05	0.0	0.0	0.0	0.0005247946119613398	0.0	0.0011093321134492222	0.010648624797764378	0.0	0.04339985573455157	0.0019044887422916966	0.0003598801696300043	3.725157853564045e-05	0.016901818983921412	0.030052860071552036	0.0013206599579620914	0.043649217829452316	0.0003490667917489337	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales	0.0	0.0007648957829495731	0.0	0.0002458714092529607	0.0008961242625644089	0.0	0.00014340686918903414	0.0	0.00038253360359845405	0.0	0.0	0.0006444287599349434	0.0	0.0	0.0	0.0	4.077804510051788e-05	0.0	0.00039475979325603384	0.00021810683269223144	0.0005448601525608427	0.0	0.0	0.0	0.00224015152894895	0.0	0.0	1.3434425348562272e-05	0.001132943883873252	0.0	0.0006596306068601583	0.005081116674547793	1.918465227817746e-05	0.0	0.000558905721429622	1.125125170175182e-05	0.0	0.00010325541373870644	1.9452982142162394e-05	0.0	0.00041752337737023293	2.0098886521686698e-05	0.0	0.0	0.0011781004221526512	0.0	0.0
d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__Bathyarchaeia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7587751889584095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033130866924351186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19	0.0004324154332999194	0.0001574785435484415	0.0	0.0	0.00032857889627361663	0.0	0.0	0.0	0.00018467139484063298	0.0	0.0	0.0011354221008377575	0.0	0.0	0.0	0.0	2.038902255025894e-05	0.0	0.0026164311878597592	7.53459967482254e-05	0.0	0.0	0.0	0.0	4.097838162711494e-05	0.0	0.0012176900361189219	0.009064573176093563	0.002124269782262347	0.0	0.0	0.0014075543908184144	0.00038369304556354914	0.0	0.00025003677011325195	0.0	0.00010172563671000795	0.0006023232468091209	7.781192856864957e-05	0.0	0.0006617351641339541	0.0023666438879286085	0.0	0.0	0.0	0.0	0.0015245859545512902
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.0003046563280067614	0.0019459848595628846	0.0010625389021269639	0.01057247059787731	0.0053020685535060865	0.0	0.0028601703354924034	0.0	0.023501633462456744	8.30899224707108e-05	0.0008286291366720182	0.0	0.0007902495364882526	0.0013657574263060055	0.00408986549919597	0.0	0.0015648574807323736	0.0008522596397475469	0.00027541380924839574	0.0009477733275171512	0.004122775154377043	0.0019587743958754096	0.0	0.0	0.0002914018249039285	0.0	0.003335411838064873	5.862294697554446e-05	0.003929899097185343	0.0	0.0	0.0006076569191131303	0.0006618705035971223	0.0013151875571820676	0.00011031033975584644	0.001367027081762846	0.00010172563671000795	0.0012849562598594578	0.0025969731159786796	0.009508465421222224	0.0008271689551674426	0.003753467057924991	0.0	0.02714649341518511	0.0006872252462557133	0.0	0.000730196430864039
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	0.00020638009316587062	0.0	0.012190904918486291	0.00029709461951399417	2.9870808752146965e-05	0.03778327602622179	2.3901144864839024e-05	0.00022875681071413717	0.0	0.0008181161597116141	0.0	0.0	0.0	0.0	2.7885446585427067e-05	5.9502558610020234e-05	5.6069812013212084e-05	0.00999677523379555	0.0	0.0	0.0	0.0018877307649369235	0.0	0.0	8.650991676835376e-05	0.01602019652191867	0.0008470887207783804	5.251638999892525e-05	0.0	0.0	0.0	0.0	0.0	3.43092406221409e-05	0.0	0.0	0.0	6.310053061809839e-05	0.0	0.0	0.0	0.000587892430759336	0.0002883130894142594	0.0001301990091855401	0.0	0.0	0.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales	0.04919708316134992	0.018065038638485506	0.04736785851257128	0.09334917837970741	0.0088417593906355	0.039505521494715014	0.020658556211509197	0.08587738634945723	0.006947161996385717	0.007337479307413538	0.023279299808379512	0.00736490011354221	0.0047718914318713715	0.022610872946621646	0.021583335657120548	0.039479947637748425	0.009098601313053052	0.20138664946791357	0.01735106998264893	0.043930681682991635	0.015401380312386487	0.006617206767413302	0.0	0.001878522229179712	0.041051232083340924	0.011825101123384607	0.15064649340564962	0.00234858181320775	0.026057709329084792	0.0	0.025505716798592787	0.016882918874486806	0.0003932853717026379	0.07403934126258005	0.0035814090307398146	0.00043317319051744505	0.026106497493850224	0.007354080022945648	0.0002820682410613547	0.0923746018737544	0.018599484791907924	0.04465972585118785	0.007300831457748182	0.05857002428211521	0.15037142888309535	0.03364273267185888	0.0635190653485685
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.0011989700650588675	0.0015860339028807326	0.007154847755150798	0.0009322624267508093	0.00017922485251288178	0.10501755598813833	0.0	0.001528511417044462	0.0	0.05687824769745042	0.003944619952699087	0.0	0.0	0.0005387154292651466	0.002026342451874367	0.0	0.0	0.07297185239784401	3.672184123311943e-05	0.012305190942618074	0.0003632401017072285	0.0014817671595741442	0.0	0.0	0.00047808111898300763	0.028877647743376537	0.0006706119039495512	0.0001282376965090035	0.0	0.0	0.004177660510114336	0.0	5.755395683453237e-05	0.07053979871912168	2.9416090601559052e-05	0.0014964164763329921	0.001969778238111972	0.0001434102968593145	0.0003501536785589231	0.05173312969137067	0.0	0.004070024520641556	0.0	0.0006314651945498695	0.0035233929292157995	0.04489402183576941	0.0
