# Constructed from biom file
#OTU ID	16S0064C	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002066560847026131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002006034150725382
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.005336399551860369	0.0049493256543795905	0.06680163216034907	0.00017415891488751383	0.0002688372787693227	8.186730219950151e-05	0.0	0.002776275839121574	0.0	0.07875007190474059	0.0006991558340670153	0.000245496670451407	0.00015197106470927934	0.0028301528889563337	0.0006506604203266315	0.0	0.0	0.0025798129635601417	0.0	0.047190387437046434	0.0	0.005104992337436949	0.0	0.008766437069505322	0.0	0.7086708023237263	0.0006000211772180195	0.00012945900790432735	0.0	0.0	0.013852242744063324	0.0	0.00011510791366906474	0.00994967978042086	0.0	0.0007144544830612405	0.0008138050936800636	0.0	0.0	0.0	0.0	0.00041705189532499897	0.0	0.001171791082669861	0.0003708834662332421	4.8899320743980936e-05	0.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__Ardenticatenaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.221311395323843e-05	0.0	0.0	0.0	0.00012263621458464993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224517287831163	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria	0.00027517345755449416	0.012024611646663142	0.0	0.0	0.025136285564931672	0.0	5.576933801795773e-05	7.278625795449819e-05	0.0	0.0	0.0	0.00033755792187068465	0.0	0.0	0.0	0.00047602046888016187	0.0014782041348937731	0.0	0.014064465192284742	0.0018479597097196337	0.005775517617144933	0.0008322253909936974	0.0	0.0	0.0005736973427796091	0.0	0.0	7.816392930072595e-05	0.0	0.0	0.0006596306068601583	0.002315725277202038	0.004402877697841727	0.0	0.0006545080158846889	0.0005063063265788319	0.0014888934100282982	0.00938476982647354	0.0003015212232035171	0.0	0.0006932463624260472	0.00012561804076054186	0.009681739550975614	8.462935597060106e-05	0.0	2.667235676944415e-05	0.00425279239953781
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Leisingera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.035100755833638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019472473004071517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__KI89A_clade;g__KI89A_clade	4.9138117420445386e-05	0.0	0.0	0.0	0.00020909566126502875	0.0	0.0	0.0	0.006643773276290391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.264802034144569e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.587704813920996e-05	0.0	0.0	0.0	0.000226490306214894	0.0	4.574565416285453e-05	6.618620385350787e-05	0.0	0.0	0.0	1.9452982142162394e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__uncultured	0.0	4.499386958526901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0012443334461880746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041797496228030827	0.0	0.0015790391730241353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.250250340350364e-05	2.7743355466365807e-05	0.0	0.0	0.0	6.696129637069774e-05	0.0	0.0006882312456985547	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02	7.862098787271262e-05	0.00013498160875580702	0.0	0.0	0.00035844970502576357	0.0	0.0	0.0	0.0	0.0	0.0	0.00018412250283855524	0.0	0.0	0.0	0.0	4.5875300738082614e-05	0.0	0.000321316110789795	7.93115755244478e-06	0.00010897203051216854	0.0	0.0	0.0	0.0014387965104631468	0.0	3.529536336576585e-05	8.5491797672669e-05	0.011506461320587715	0.0	0.0	0.018642914278390835	2.8776978417266186e-05	0.0	0.00013237240770701573	3.937938095613137e-05	0.0	0.0016635594435680482	0.0	0.0	0.003915266387792562	8.542026771716847e-05	0.0002697122449359201	0.0	0.008661219770270418	1.3336178384722074e-05	0.000288868917704455
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__uncultured	0.0	0.0010348590004611872	0.0	0.0	0.002539018743932492	6.064244607370483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002361060661096985	0.0	0.0	0.0	0.0	0.0	0.0	3.6639341859715286e-06	0.0	0.0	0.0	1.2153138382262604e-05	6.714628297362111e-05	0.0	8.824827180467715e-05	0.0009169770136927733	4.6238925777276346e-05	2.294564749749032e-05	0.01065050772283391	0.0	9.453359487627916e-05	0.00014571692728222857	4.650211119584829e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquicella	0.0	0.00102361053306487	0.0	0.0	0.00011948323500858786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003814021067925899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;__	0.0	0.0	5.029769950896871e-05	0.0	0.0	0.0	0.0008206059736928066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002752518044284957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.650991676835376e-05	0.0	5.2943045048648776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018988992158542717	0.00019694498932558158	0.00015576637054307192	0.00030691393389259875	0.0	0.00017453339587446685	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured	0.0	0.00021372088053002778	0.0	0.0	0.00017922485251288178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058353382538841e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033693336004516727	0.0	1.176512112192195e-05	1.587704813920996e-05	0.0	0.0	0.0	0.0017345842963774809	0.0	0.0	0.0	0.0	0.0	0.0014513122042162628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	0.00044224305678400847	0.00033745402188951754	0.003206478343696755	0.0	2.9870808752146965e-05	0.08802554259828624	0.0	0.0	0.0	0.010271192723879405	0.00012947330260500284	0.0	0.0	3.0350165029022344e-05	0.00037180595447236086	0.0	1.019451127512947e-05	0.05758511079375317	0.0	0.0004639727168180196	0.0	0.002811297967137246	0.0	0.0	3.187207459886717e-05	0.0006475650615186809	0.0020647787568973024	0.0	0.00010621348911311737	0.0	0.0028583992963940193	1.1048307620238732e-05	0.00014388489208633093	0.0006518755718206771	0.0	0.000438798816368321	0.0	0.0	5.835894642648718e-05	0.0	0.0	0.0006883868633677695	0.0	0.00115226123129203	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__	0.00041276018633174124	0.00017997547834107603	0.0	0.0	0.0007318348144276007	0.0	0.0	0.0	0.004651960374794993	0.0	0.0	0.0003682450056771105	0.0005167016200115497	0.0	0.0	0.0013685588480304653	0.02377869754923949	0.0	0.0013954299668585382	0.00036483324741245983	0.0009081002542680712	0.009661933807634146	0.0	0.0	4.553153514123882e-05	0.0	0.00032942339141381463	1.587704813920996e-05	0.026907417241989733	0.0	0.0	0.0002717883674578728	0.0	0.0006976212259835315	0.0018532137078982203	0.0	0.000582610464793682	0.0009923992542664563	0.0	0.0	0.0012131811342455826	0.0002964585761948788	0.0	0.0	0.0	0.00023560581813008997	0.0050552060598279625
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002509690192688436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.524153810119366e-06	0.0	0.0	0.002551845859685248	1.125125170175182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter	0.00024569058710222693	0.0016310277724660015	0.0	0.00012293570462648036	0.006676125756104847	0.0	0.0	0.0003223391423699206	6.155713161354433e-05	0.0	0.0	0.0002761837542578329	0.00024315370353484696	6.070033005804469e-05	8.36563397562812e-05	0.0005355230274901821	0.007549035599233373	0.0	0.00013770690462419787	0.0006265614466431376	0.006084271703596077	0.0005176035968375435	0.0	0.0	0.0013249676726100497	0.0	0.0003764838759015024	0.002947024396916433	0.0008143034165338998	0.0	0.0	0.0009501544553405309	0.002167865707434053	0.00010292772186642269	0.002426827474628622	0.0010801201633681746	0.0009062829452346163	0.0008891438405277498	0.0006224954285491966	0.00013038052487474158	0.00011028919402232569	7.537082445632511e-05	0.00014880675582671453	0.0007746841046539635	7.635836069507925e-05	8.44624631032398e-05	0.0023590961612530493
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__	0.04176739980737858	0.018053790171089188	0.0016849729335504516	0.01931115026840962	0.21641400940930475	0.0022680274831565605	0.028729176127536508	0.015077153433431767	0.005258737814985644	0.002396824686655119	0.1684361351356017	0.025255469972688495	0.02650375368529832	0.04479684358283698	0.13449150888151473	0.10564679281209093	0.17138502630183908	0.0048601833509927675	0.11124881801573532	0.03689177935519689	0.02382855067199419	0.019882067572642114	0.0	0.0	0.032309177336223065	0.0	0.02586561878654541	0.05669449628232811	0.0010267303947601345	0.0	0.16402814423922604	0.11853729245754135	0.03745803357314149	0.019945105215004574	0.05988380644212384	0.003622903047964086	0.054062552018791496	0.11468234619245662	0.024189783293778935	0.0048985825774367185	0.1024035166497294	0.058769144189411905	0.10902884990978591	0.0159949482784436	0.021598507739465273	0.02197802197802198	0.08203074849146232
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__uncultured	0.0	0.0015860339028807326	0.0	0.0	0.0023149876782913898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001289502361060661	0.0	0.0	0.0	0.0	0.0	0.0	4.640983302230603e-05	0.0003186404673393521	0.0	0.0	0.0003988439050906182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae1;g__Alcanivorax	0.0	0.0	0.0	0.0	0.00028377268314539616	0.0	0.0	0.0	0.002097339412832903	0.0	0.0	0.0	0.0	0.00012898820137334497	0.00044616714536683307	0.0	0.0	0.011517022158750634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2943045048648776e-05	5.251638999892525e-05	0.000283235970968313	0.0	0.0	9.391061477202922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.877799573023264e-05	0.0	0.0	0.0	0.0014944422021751225	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira	0.000756727008274859	0.0020809664683186916	0.0	0.0	0.0	0.0	7.967048288279675e-05	3.1194110551927794e-05	0.0	0.0	0.0	0.001687789609353423	0.0005167016200115497	0.0	0.0	0.0011007973342853743	0.0008206581576479223	0.0	0.0013678885859336987	0.0003093151445453464	0.0	0.0	0.0	0.0	0.00046442165844063596	0.0	0.002588326646822829	6.717212674281136e-05	0.000283235970968313	0.0	0.0	0.002314620446440014	0.0	0.00021729185727355902	0.0021179585233122517	0.0	0.0031165035973884257	0.021574645059515275	5.835894642648718e-05	0.0	0.006684312937710239	0.0014722434377135508	0.0014508658693104667	0.01734250802351394	0.00011999170966369597	4.000853515416622e-05	0.00018455514186673514
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sedimentitalea	0.001031900465829353	0.0006636595763827178	6.287212438621089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4263222157959e-05	0.0005234563984613554	0.0003087540864511442	0.0	0.0	0.0	0.00018212614056495528	0.0	0.0	3.0532784883096076e-05	0.0	0.0	0.0	0.0022494354314806057	0.0	0.0	0.001117811442859244	0.00043317319051744505	0.00022194684373092645	0.0004302308905779435	0.00023343578570594872	0.0	7.4839095943721e-05	0.0	0.00025111140045758077	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium	0.0	0.00021372088053002778	0.0	0.0	0.00014935404376073482	1.2128489214740966e-05	0.0	0.0	0.005592905100887742	0.00028122742990086734	0.0005610509779550123	0.0	0.0	0.0	3.718059544723609e-05	0.0026478638581459	0.0	0.0009443958170175519	0.0	0.0014831264623071736	0.0	0.0014716180694400746	0.0	0.0	6.374414919773435e-05	0.0003097050294219778	5.2943045048648776e-05	0.004237950541773735	0.0	0.0	0.0	1.5467630668334223e-05	0.0	0.0006633119853613907	8.08942491542874e-05	0.0004219219388156932	0.00023119462888638171	6.883694249247097e-05	0.00039878613391432905	0.0012386149863100448	0.0010556251427851172	0.0024269405474936687	0.00010230464463086624	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__pItb-vmat-80;f__pItb-vmat-80;g__pItb-vmat-80	0.0	5.624233698158626e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5291766912694205e-05	0.0	0.0	0.0	7.264802034144569e-05	0.0	0.0	0.0	1.3659460542371646e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.524153810119366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus	0.0006191402794976119	0.0016422762398623188	0.0	0.00012293570462648036	0.0010902845194533642	0.0	0.0	0.0	0.0	0.0	0.0001898941771540042	0.0015957283579341455	0.00012157685176742348	0.00040972722789180165	0.002147179387077884	0.0	0.00016820943603963626	0.0	0.000257052888631836	0.000233969147797121	0.000726480203414457	0.00023342907308359804	0.0	0.0	4.097838162711494e-05	0.0	0.0047707566149393504	0.0017428113611271238	0.00201805629314923	0.0	0.0	0.0034304995160841264	0.0012470023980815348	0.0001486733760292772	0.000558905721429622	0.001001361401455912	0.000897035160079161	0.005214398393804675	0.00013617087499513675	0.0	0.003643482302523259	0.00010551915423885517	0.0002697122449359201	0.0	0.0006545002345292508	0.0	0.005159519835665682
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__uncultured	0.012716944788411266	0.001608530837673367	0.035145517531891886	0.004200303241404745	0.00017922485251288178	0.00042146500021224856	0.018754431670610354	0.00039512540032441877	0.0	0.0	0.0	0.007825206370638597	0.012461627306160907	0.04160248871353238	0.0014407480735803984	0.06220992502677615	0.12360844921094483	0.00023034044317501266	0.13471407456369863	0.008073918388388786	0.0	0.04361064030609656	0.0	0.0068879148403256105	0.028092957182144353	0.0	0.000935327129192795	0.0	0.0003540449637103912	0.0	0.0013192612137203166	0.03307973784575679	9.592326139088728e-05	0.08967291857273559	0.048293866745109576	0.0	0.028335213716314943	0.06559586978345046	0.0008072987588997393	0.04260649295013876	0.0452776530459512	0.10629296136994011	0.24191328286304198	0.07924562694077898	0.009457528388947672	0.00906860130161101	0.17657915008345101
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Sedimenticola	0.0	0.0	0.0	0.0	0.0	9.096366911055724e-06	7.967048288279675e-05	0.0	2.1984689861980117e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula	0.0	0.0003037086197005658	0.0	0.0002458714092529607	0.00010454783063251438	0.0	0.0	0.0	0.00025941934037136536	0.0	0.0	0.0006444287599349434	0.0	0.0	0.0	0.0	4.077804510051788e-05	0.0	0.0	0.0001150017845104493	0.0	0.0	0.0	0.0	0.0014479028174913945	0.0	0.0	4.885245581295372e-06	0.0	0.0	0.0	0.0006209148882574167	0.0	0.0	0.0	0.0	0.0	3.441847124623548e-05	1.9452982142162394e-05	0.0	9.453359487627916e-05	0.0	0.0	0.0	0.0002618000938117003	0.0	0.0
d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__Bathyarchaeia;f__Bathyarchaeia;g__Bathyarchaeia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7587751889584095e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033130866924351186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
